quantidade;valor_venda;desconto;id_produto;id_venda
3;2273.88;16.77;1;476905
58;4929.28;17.94;1;404986
60;44.35;12.4;1;1211982
87;1494.16;13.44;1;512845
5;2859.14;18.26;1;1160516
88;3321.64;3.02;1;655300
75;3435.17;8.74;1;59625
2;1415.51;3.32;1;1347166
3;3157.68;16.5;1;1360468
48;4241.63;5.53;1;1313789
2;1752.38;3.34;1;502950
19;363.73;16.17;1;1075832
93;4490.64;8.56;1;590839
69;4655.63;1.8;1;656638
39;1030.03;11.04;1;852009
43;1379.83;5.38;1;226752
43;1653.88;10.8;1;212634
34;2428.02;4.13;1;163928
59;3068.22;2.58;1;703761
14;99.42;13.17;1;280666
71;303.89;2.86;1;1050865
41;3783.29;12.36;1;536308
81;2537.36;9.51;1;616548
92;4281.78;15.15;1;1112031
39;3143.83;17.46;1;79146
35;2932.14;9.66;1;359816
12;3247.59;11.21;1;1463278
32;2296.51;19.96;1;15625
80;3653.45;3.73;1;58005
70;1790.17;4.12;1;1355024
64;4848.12;19.05;1;527764
89;3399.93;14.91;1;1193320
50;2802.32;14.82;1;472583
71;2630.11;2.23;1;1375786
27;3688.82;5.85;1;1029282
41;1950.23;0.29;1;844812
85;634.33;7.24;1;1448675
77;378.23;18.85;1;384323
7;2569.76;8.8;1;1485952
73;1989.48;3.24;1;226676
11;4681.03;2.9;1;468168
78;4631.01;8.7;1;916801
40;3509.2;18.21;1;248999
15;3667.31;15.57;1;931753
30;4541.06;5.07;1;996146
62;2665.43;14.07;1;1112209
84;4692.53;2.17;1;1202808
51;1702.32;11.53;1;1404705
10;4718.55;1.16;1;955899
5;509.05;17.37;1;576229
82;291.73;9.03;1;994595
18;2551.24;1.38;1;1376734
25;3241.8;5.94;1;864584
28;3321.41;9.9;1;119777
80;1069.43;13.16;1;481880
59;3958.69;10.64;1;1183115
74;1932.62;17.86;1;674747
96;54.49;19.74;1;762574
63;2180.61;2.5;1;852265
52;68.12;7.05;1;1066083
75;1975.63;8.28;1;1384795
91;2604.81;14.88;1;628869
42;3076.98;8.48;1;181458
76;426.72;4.4;1;796052
25;4865.93;9.1;1;43371
34;3486.1;2.74;1;203727
66;1103.67;10.86;1;1188937
88;903.57;12.97;1;284197
21;1175.4;16.7;1;754082
96;554.4;0.66;1;359690
73;3284.82;6.03;1;829005
2;1049.38;5.41;1;439347
16;2941.96;17.27;1;768923
64;2517.56;14.23;1;733095
60;391.21;1.75;1;153159
21;3271.11;8.16;1;856306
15;1490.76;4.13;1;877765
62;4401.4;9.97;1;356413
38;2464.83;3.14;1;1447328
59;717.36;11.31;1;334733
83;695.08;9.84;1;675547
49;3061.61;18.93;1;174318
42;4695.45;6.96;1;1282131
73;271.62;12.6;1;360486
34;601.29;18.12;1;1301042
37;2826.74;4.03;1;991635
20;4246.96;17.02;1;361417
11;4785.3;14.52;1;123821
24;4726.29;9.16;1;584254
78;66.48;15.98;1;16804
4;4604.65;16.01;1;1202839
2;4478.11;13.1;1;804075
72;2118.1;7.35;1;329862
95;4656.03;15.57;1;1494975
87;2675.89;2.76;1;1161832
21;3191.17;17.35;1;1240459
60;2888.62;11.55;1;1323930
40;4949.95;16.09;1;911366
31;1154.42;0.71;1;1297640
17;4633.34;11.65;1;1192642
26;2934.99;3.91;1;417443
96;2678.17;9.29;1;105958
99;511.55;6.91;1;802417
53;3570.18;18.46;1;438738
68;2814.56;8.11;1;848206
94;873.86;17.58;1;837745
4;4311.5;5.75;1;1238551
13;1830.15;19.3;1;978035
64;2866.46;13.47;1;265501
55;714.09;2.09;1;1451138
9;2480.43;17.05;1;49107
24;4224.08;12.84;1;1472653
21;3958.11;9.66;1;842563
46;3524.65;7.03;1;1044196
80;4789.28;14.51;1;1401210
91;106.28;12.4;1;1019571
28;2956.94;8.76;1;939311
96;3941.78;7.33;1;1186867
42;4778.73;16.8;1;197340
13;4057.45;5.46;1;642047
71;3621.81;15.87;1;395589
77;3686.11;16.12;1;1300954
46;1625.96;1.7;1;1084382
55;4193.72;4.29;1;966371
77;3511.88;11.87;1;871046
28;3185.39;4.07;1;1016846
39;4105.08;9.52;1;364039
7;2524.45;12.23;1;1263520
68;3505.16;15.96;1;914908
17;3821.11;9.8;1;242568
57;3744.23;13.34;1;100359
25;3686.08;12.22;1;1198675
54;3360.6;10.76;1;861375
56;4018.44;12.0;1;360839
85;3612.63;14.33;1;663133
10;2217.31;16.53;1;689964
28;918.52;16.09;1;1081264
31;1202.2;4.66;1;533239
72;1874.49;4.81;1;654449
16;4764.82;18.78;1;324079
81;2970.02;8.49;1;454274
51;2748.61;16.43;1;181689
14;1178.15;12.35;1;1118043
31;752.04;10.39;1;427055
25;1169.95;5.0;1;110109
31;52.91;14.97;1;1069034
100;3321.13;8.52;1;963620
40;1334.43;16.78;1;939106
51;3395.17;18.17;1;318984
62;1764.17;19.68;1;200609
42;357.94;7.47;1;829991
55;2050.57;18.33;1;1231920
59;489.85;0.87;1;1429629
63;1476.9;3.31;1;374905
57;4976.8;15.4;1;759754
52;4354.83;2.25;1;244805
59;3437.64;16.0;1;1367762
60;85.07;15.75;1;1169216
13;123.81;17.39;1;1034455
90;4621.23;2.63;1;440344
68;919.11;4.79;1;530801
57;679.08;13.45;1;63017
27;1364.69;17.1;1;415167
95;1242.95;16.86;1;1348057
12;1413.74;14.7;1;663216
92;986.12;15.59;1;1374167
36;2297.61;13.48;1;1362319
53;2837.04;11.33;1;1205705
82;43.85;9.48;1;865060
8;1020.87;19.47;1;439750
91;495.25;4.25;1;855667
28;595.39;2.53;1;85643
51;3694.49;15.39;1;97628
54;1014.22;8.92;1;751821
31;3775.31;9.92;1;576609
46;845.71;3.47;1;84876
72;4622.97;6.66;1;504966
31;403.66;15.28;1;987092
43;1729.34;2.55;1;29795
88;3426.34;0.18;1;36944
63;688.49;17.24;1;474636
14;2494.7;7.43;1;359597
17;1011.25;15.47;1;833727
15;3967.33;7.03;1;1243677
86;4415.62;12.58;1;1301869
54;2039.2;0.83;1;966246
43;4060.87;1.11;1;1148409
46;1790.18;19.46;1;288074
10;2175.55;15.47;1;1093237
90;119.07;6.97;1;1494095
20;2049.39;12.67;1;1194537
40;1705.91;16.2;1;1240987
79;3653.54;5.26;1;863681
2;1072.45;8.96;1;420688
34;4406.78;11.98;1;253691
30;4171.08;18.61;1;1390116
1;443.36;17.5;1;24779
13;4505.16;6.19;1;961391
81;402.22;19.37;1;993535
33;1849.4;14.72;1;877633
27;4850.92;1.63;1;653877
13;2658.16;16.77;1;497194
28;4353.24;19.66;1;297783
39;3920.36;17.74;1;611325
7;4297.18;9.68;1;33166
14;175.54;19.43;1;1323962
87;1826.98;17.87;1;223151
69;1416.13;14.84;1;615626
3;1252.86;19.61;1;588414
89;4093.72;15.29;1;490328
33;806.97;1.59;1;1228504
95;3850.17;14.52;1;951865
89;2624.21;9.56;1;1405562
31;2208.96;15.38;1;195272
39;4649.9;2.3;1;1024348
91;4486.3;14.28;1;216090
39;62.76;6.72;1;858991
24;387.23;4.44;1;370431
29;4720.75;8.05;1;1444851
59;438.42;1.64;1;810213
38;1061.91;14.58;1;122603
68;1919.48;12.55;1;1246303
90;3844.34;4.45;1;345377
12;3508.03;14.74;1;1469931
28;1758.46;12.76;1;188998
51;4874.89;3.98;1;820016
94;4051.79;13.81;1;700330
20;1887.08;4.05;1;992385
60;3184.26;0.38;1;1397879
76;4532.72;1.25;1;75520
6;4918.43;10.96;1;344463
51;1801.26;5.35;1;1094974
57;2890.95;19.78;1;772663
52;399.64;10.35;1;1107139
89;4242.82;12.13;1;627651
89;1808.55;19.4;1;684073
24;1445.18;11.6;1;1076081
1;3478.57;9.17;1;1221526
27;4684.9;19.18;1;899991
96;166.3;2.23;1;1234997
57;804.14;5.05;1;553836
59;2253.37;12.26;1;522265
64;760.4;11.43;1;1355289
17;4348.02;14.07;1;670203
68;3867.0;1.83;1;1274921
4;2135.89;18.31;1;957575
25;2114.71;10.3;1;769410
27;4657.57;5.3;1;1296327
57;1102.89;4.72;1;1372819
71;680.1;0.56;1;61911
33;2462.78;8.68;1;615553
61;3699.48;18.86;1;430244
20;4160.82;8.59;1;126244
45;2142.72;15.67;1;92703
36;1809.44;2.9;1;1417553
51;3197.77;12.08;1;1010258
68;3195.28;16.05;1;900644
67;3100.66;5.95;1;1040461
22;4935.21;1.37;1;813720
39;2857.16;5.77;1;513747
41;862.85;2.68;1;43120
81;2962.29;19.76;1;852952
25;4485.3;10.48;1;23916
47;49.19;7.29;1;706078
18;3750.02;17.86;1;1484020
75;3927.99;16.81;1;1427638
34;2257.52;15.56;1;1197126
36;4024.12;4.99;1;154048
85;3231.91;19.93;1;244712
71;385.41;17.55;1;1285395
51;4074.78;18.27;1;1149743
58;4234.46;9.83;1;453108
75;4818.57;5.3;1;1356161
9;1350.63;9.5;1;336101
40;3174.95;6.39;1;1351757
12;4347.4;9.93;1;986303
98;1609.46;15.22;1;1224286
86;2307.38;13.63;1;761489
93;550.88;4.92;1;1108993
61;2792.15;12.02;1;223846
44;862.49;6.87;1;1156807
90;3311.31;9.47;1;833666
66;1565.79;6.44;1;413032
80;1927.68;3.1;1;183155
21;1908.34;15.13;1;68757
42;4366.82;12.46;1;1266138
90;1967.25;19.28;1;294352
69;1187.66;8.55;1;317485
19;3137.04;2.28;1;406907
10;627.28;13.02;1;1281797
87;922.63;16.93;1;1207695
64;4161.48;18.57;1;597309
68;1920.85;9.84;1;1207315
91;2309.09;8.88;1;602671
55;3727.57;9.82;1;846285
58;1259.77;10.35;1;490093
89;508.71;0.51;1;548963
97;3661.91;12.57;1;1085033
73;506.13;15.55;1;1029310
68;1413.39;17.94;1;288650
30;3933.61;16.06;1;625830
80;340.78;2.38;1;43886
33;3692.99;14.91;1;1174904
14;1656.55;14.44;1;611099
63;1802.7;0.79;1;1016928
84;3754.15;10.16;1;476199
89;3046.67;4.58;1;885579
87;4375.2;0.83;1;414207
97;139.59;15.61;1;893353
99;3061.45;11.34;1;262510
69;2883.14;14.59;1;1437437
21;625.36;12.52;1;1336666
55;2253.07;10.96;1;1202332
15;92.3;8.7;1;524425
94;2153.33;18.01;1;531990
84;136.63;9.6;1;118990
48;1111.31;2.76;1;512615
89;1325.94;17.49;1;644902
53;1356.13;15.06;1;1300254
76;1617.63;18.16;1;1317038
28;1737.03;19.76;1;1043682
44;3837.84;15.0;1;527777
50;3620.62;8.24;1;1162250
67;2666.7;14.29;1;295468
4;2942.04;3.81;1;948445
58;3362.78;15.85;1;653983
3;4029.28;6.26;1;1062171
33;3899.46;19.93;1;154438
85;3485.15;0.85;1;356168
97;4268.72;13.81;1;483808
29;1756.02;12.71;1;1460784
76;4713.52;0.73;1;540555
54;3850.81;17.4;1;1092387
44;2288.98;14.33;1;1441979
21;174.4;12.32;1;548501
61;2661.66;6.05;1;443948
86;445.79;1.11;1;1003145
6;2862.25;15.16;1;250481
79;4685.04;13.95;1;440081
9;1748.09;12.98;1;763926
15;4378.76;19.92;1;538496
42;746.47;7.9;1;1313712
17;1870.46;16.07;1;939900
11;2909.26;10.91;1;166654
31;1574.82;0.28;1;1023458
11;4013.64;8.44;1;232986
63;2235.44;13.03;1;792178
75;3576.38;11.23;1;242066
63;1430.69;16.17;1;113204
31;4068.31;16.15;1;1084195
29;2390.35;9.65;1;230207
96;1174.29;4.43;1;1160863
71;4618.11;2.26;1;626687
48;2996.86;1.13;1;235099
35;2095.73;18.26;1;664867
48;1411.01;5.69;1;665087
91;218.62;5.0;1;324554
14;4775.92;3.02;1;952790
14;2474.26;11.44;1;308643
57;2209.01;5.44;1;887793
52;250.63;13.8;1;27268
43;4684.31;14.43;1;480202
69;4012.19;2.37;1;906613
76;4863.68;6.05;1;1053523
86;2409.94;15.04;1;164046
49;464.99;9.79;1;1179117
24;4116.03;8.84;1;322824
88;2199.72;10.44;1;391020
68;288.08;18.94;1;1089091
7;1708.17;8.9;1;662314
13;3210.66;3.93;1;624570
47;2505.05;10.57;1;1254353
7;2239.41;7.58;1;91806
96;4746.24;5.99;1;1298466
48;4471.97;18.92;1;525920
44;830.95;0.36;1;599272
48;137.12;11.69;1;164454
62;1891.53;11.85;1;610896
2;3132.26;16.63;1;87728
14;2398.63;1.71;1;624810
22;3826.82;11.19;1;737189
3;3012.91;6.22;1;691869
84;1160.75;12.41;1;788055
96;3287.33;15.32;1;455429
5;1201.34;9.33;1;878526
23;3528.6;9.07;1;1351167
65;2847.28;13.56;1;1252764
75;1296.19;6.27;1;1320151
5;3176.75;9.03;1;579039
1;4754.8;10.68;1;987349
57;4767.71;6.72;1;209690
92;3114.64;3.0;1;1298719
39;3228.86;7.06;1;28261
8;4363.08;13.74;1;223657
2;4863.43;0.04;1;1141169
23;2037.21;6.13;1;786966
50;1538.67;14.71;1;1477442
35;3792.17;2.96;1;1318795
88;1304.38;1.61;1;361871
48;2474.5;14.32;1;1289752
3;4021.0;15.25;1;564936
76;366.77;12.89;1;196668
5;2521.57;6.06;1;1310578
1;3035.36;4.26;1;1218643
25;883.32;11.79;1;1322779
39;1333.78;16.95;1;574277
24;2997.17;2.75;1;695648
50;3342.98;9.81;1;51341
57;4740.59;6.6;1;927262
7;1730.14;10.79;1;626792
87;1800.59;8.18;1;686900
39;1160.18;13.11;1;1025237
14;1203.78;14.36;1;425424
54;3515.94;8.8;1;189888
42;4061.94;15.37;1;275018
23;3889.01;13.15;1;667030
52;152.38;16.22;1;587155
54;4217.59;10.03;1;1455455
33;1098.73;16.1;1;96401
12;4865.25;2.63;1;589691
17;318.65;9.66;1;1473824
100;2430.3;17.49;1;180913
33;1602.6;19.29;1;1478674
72;4027.81;1.02;1;687694
81;4015.99;0.87;1;278410
89;3094.79;9.26;1;242573
32;3089.12;17.82;1;376198
22;1014.63;7.47;1;1101806
54;3959.96;0.54;1;1382274
29;2285.65;15.13;1;1446618
62;3720.56;15.13;1;955342
87;3151.45;17.03;1;1047897
79;1796.36;7.21;1;149350
24;4583.24;15.24;1;489786
59;2805.22;1.85;1;1008766
5;1810.53;13.54;1;1027885
94;1880.1;1.36;1;376721
60;2403.14;1.71;1;338011
37;1389.63;1.05;1;667200
19;3469.12;13.89;1;1452938
66;4757.29;16.45;1;560036
91;4383.14;18.47;1;602922
2;4937.77;9.27;1;256108
74;1457.63;3.69;1;293745
94;1777.94;11.52;1;1246140
27;816.11;10.55;1;613129
37;4987.54;14.69;1;1184704
51;2028.7;10.82;1;226648
73;4499.15;11.64;1;250136
3;3620.25;14.92;1;989616
18;3192.97;7.47;1;1452879
40;4164.21;9.42;1;180084
93;4059.44;3.24;1;809744
35;2328.49;17.32;1;1213984
66;818.93;18.49;1;428207
66;935.31;18.54;1;864533
45;948.37;18.43;1;172042
34;4381.04;0.88;1;115198
17;3271.14;14.86;1;545100
46;3684.08;19.3;1;229604
33;935.27;2.87;1;98777
34;494.92;15.25;1;954408
53;900.4;2.83;1;989077
51;3441.54;18.99;1;1268302
56;782.64;12.59;1;478318
62;3005.09;0.38;1;187421
9;3984.39;4.88;1;654622
92;634.13;13.53;1;15390
49;410.07;8.42;1;120297
84;3328.63;5.18;1;618583
24;4568.13;8.14;1;954069
41;2243.8;17.67;1;91490
82;3787.04;18.45;1;519122
25;3985.61;12.81;1;70553
56;521.73;12.76;1;953669
73;3470.5;12.61;1;708261
32;2514.24;11.29;1;570776
31;465.3;9.31;1;1062436
29;3760.98;4.71;1;653158
62;453.39;4.13;1;930892
63;438.03;4.9;1;1019486
86;1307.03;13.08;1;1201278
28;3007.02;15.14;1;917756
22;279.21;12.7;1;1472142
54;356.6;5.02;1;1401076
6;1310.39;17.34;1;1428620
66;1478.88;4.74;1;78903
12;3961.01;17.83;1;556110
39;89.2;12.21;1;146791
82;4278.92;14.33;1;328428
56;3336.49;16.22;1;609698
26;505.46;13.74;1;876409
76;1472.01;14.19;1;436090
2;2035.21;14.49;1;440132
24;1598.72;4.41;1;743842
24;4360.67;11.0;1;548535
20;4230.52;6.45;1;375655
30;2037.37;2.75;1;507875
57;347.46;9.92;1;384595
52;2238.96;13.27;1;959598
98;1419.56;15.79;1;462196
56;2713.23;17.32;1;1030129
66;290.65;3.05;1;4162
37;4097.1;4.56;1;671923
28;3788.2;19.39;1;86573
80;1642.94;10.55;1;79235
25;2687.88;0.08;1;1293402
67;2651.8;9.44;1;1072083
25;4239.07;7.49;1;1127792
28;636.63;9.49;1;895952
25;3572.95;7.48;1;967522
38;4811.1;11.08;1;1042097
99;769.17;7.45;1;830655
18;590.78;7.57;1;1083511
47;2984.31;13.9;1;1046174
41;4397.21;11.96;1;670375
25;4418.62;2.59;1;1463411
66;3641.88;9.36;1;181695
88;4323.29;13.2;1;256652
24;3423.15;15.55;1;645356
84;666.17;7.44;1;333965
82;4701.08;4.24;1;343953
8;3784.72;4.57;1;636596
72;272.12;6.43;1;1401268
36;193.11;8.16;1;217675
51;3452.42;0.76;1;224842
32;1521.42;13.87;1;282938
75;1091.67;17.18;1;1147293
24;372.91;1.42;1;694868
17;4053.71;0.95;1;417051
50;705.73;12.28;1;1478999
52;1446.07;16.7;1;345626
48;3410.95;9.36;1;588711
20;2544.3;3.35;1;706870
66;2078.64;6.32;1;717239
45;727.32;3.05;1;99399
73;4803.21;6.17;1;1172082
74;30.45;10.1;1;197332
70;2622.17;7.95;1;457276
60;3777.22;2.53;1;662362
33;3820.93;13.86;1;737358
50;3106.93;14.02;1;612786
93;2672.94;19.43;1;645605
12;207.04;12.92;1;782623
10;3702.72;11.24;1;167795
52;2915.41;16.6;1;798096
27;1461.94;14.81;1;1027858
52;3952.42;9.84;1;363971
26;4117.0;19.14;1;1032619
12;4034.71;14.18;1;1470676
85;2499.93;12.56;1;385246
52;799.31;2.56;1;901416
41;142.46;0.21;1;419860
46;3628.51;17.66;1;920829
94;2764.54;11.05;1;1325383
89;971.24;10.91;1;443304
78;2225.81;19.22;1;117516
21;3261.8;0.57;1;1141753
65;4529.09;2.29;1;118133
29;2228.85;11.58;1;1299691
77;2876.51;8.34;1;1000323
90;2597.84;11.38;1;75795
37;3624.51;16.49;1;997334
35;2618.09;16.02;1;872248
82;2971.39;16.93;1;579399
14;4527.71;7.97;1;250631
68;3312.1;11.64;1;355006
36;3805.97;8.74;1;413595
1;4482.41;4.01;1;975639
25;246.85;1.52;1;961528
25;420.48;19.19;1;1015079
76;4381.58;17.94;1;1098539
21;3267.7;17.2;1;712
92;3184.02;16.05;1;403939
47;1802.96;15.52;1;1249497
6;1862.37;0.66;1;934986
22;203.38;13.0;1;1325544
54;3893.84;14.91;1;349705
45;1983.91;7.87;1;1219745
42;1914.71;3.02;1;128991
37;3396.58;15.29;1;669629
36;4713.72;4.53;1;817558
25;3438.91;15.73;1;903222
56;1238.69;8.24;1;1116437
62;346.79;16.16;1;1495338
62;3117.13;14.53;1;1016430
60;4209.55;2.46;1;704902
1;415.55;11.46;1;944136
3;1708.62;6.83;1;1238713
39;934.95;10.24;1;386952
79;2481.02;2.29;1;843180
36;4768.37;13.15;1;1167116
70;3204.53;15.51;1;850972
49;183.93;13.44;1;701405
29;2526.52;9.79;1;885805
94;3849.24;5.79;1;190899
94;240.15;6.15;1;1194388
57;151.34;9.44;1;1168821
45;4287.55;2.9;1;605180
32;1339.8;7.23;1;1042711
94;1200.15;11.68;1;1070119
28;913.78;4.01;1;1104991
23;1034.42;5.58;1;111663
95;1931.43;8.08;1;552922
79;2220.82;14.45;1;547108
96;859.97;13.49;1;1115980
16;2400.83;13.98;1;1185833
1;3707.93;15.75;1;1289930
34;446.23;17.6;1;144350
97;1106.97;3.4;1;44879
80;621.85;12.72;1;852837
98;155.19;15.65;1;223706
27;3617.81;16.45;1;1210411
24;2513.28;8.75;1;1325622
53;294.57;9.88;1;314288
49;395.01;16.37;1;1264165
17;2689.77;2.82;1;442596
76;2158.66;1.63;1;848997
16;1637.07;7.73;1;1490464
54;2100.55;9.12;1;910582
45;3575.64;18.06;1;508219
76;4143.7;14.35;1;1003553
25;2526.52;4.21;1;182350
92;1165.3;10.46;1;64205
71;2589.48;7.25;1;1037842
25;941.91;3.23;1;1028126
22;3313.62;7.27;1;1070569
31;1204.46;6.64;1;742034
56;3459.37;19.84;1;820465
2;4515.22;0.16;1;1309208
29;3603.44;5.05;1;1442090
40;1632.32;12.08;1;435321
40;1715.49;2.18;1;548050
14;4379.25;18.82;1;774506
48;1075.35;14.96;1;1335893
62;2968.19;15.83;1;216596
99;4923.36;3.15;1;1095814
12;4269.3;7.6;1;442724
76;2032.69;1.16;1;174315
4;265.36;12.18;1;148655
35;1145.58;9.67;1;1304421
5;2353.37;1.48;1;937521
69;1446.61;14.73;1;668957
15;721.18;6.02;1;1236445
56;2684.66;18.77;1;1257891
38;1281.19;3.34;1;1068770
91;1544.26;10.68;1;1253397
52;1075.57;18.21;1;485447
61;3717.3;11.56;1;1242642
25;2219.2;1.72;1;1322828
7;410.18;13.02;1;1375400
71;2023.12;6.61;1;295795
14;28.72;15.9;1;3405
54;3559.04;6.95;1;526991
46;2212.84;10.49;1;497643
34;1040.48;7.83;1;1249041
56;4679.12;13.69;1;129805
58;4243.04;14.65;1;295054
66;2735.0;13.67;1;1321853
49;2488.79;7.92;1;107684
99;3703.9;17.1;1;107002
45;3120.78;19.24;1;671401
8;1621.24;2.66;1;702491
97;2126.65;2.94;1;1252508
86;2341.26;5.56;1;428681
69;185.22;9.9;1;1290053
85;4840.23;0.85;1;346478
12;1032.03;1.43;1;165922
3;805.56;6.11;1;920514
83;4771.72;9.88;1;1389765
85;405.52;3.13;1;1240137
26;87.1;9.91;1;1468882
91;4444.12;12.47;1;417638
26;2233.85;1.59;1;1379895
20;71.26;17.2;1;243480
65;1034.38;4.67;1;917945
78;1095.37;16.34;1;406584
85;1301.2;16.67;1;270646
73;166.18;16.3;1;866382
72;4615.46;17.77;1;936380
27;2035.42;2.51;1;410575
24;4935.48;19.95;1;1494641
41;3204.72;1.16;1;160204
31;1685.44;1.4;1;153603
4;1395.37;19.74;1;820719
84;3930.08;14.26;1;923599
73;178.53;4.67;1;393063
34;3626.64;17.0;1;785472
66;184.91;17.83;1;773518
83;1018.86;12.92;1;622716
98;2335.68;3.27;1;1109943
30;1822.09;10.97;1;1386851
99;3854.41;8.57;1;408625
89;3939.71;11.4;1;50087
52;334.83;1.75;1;1071543
21;4269.7;19.26;1;614330
99;1811.86;13.46;1;846183
18;1239.2;9.35;1;1310070
69;1537.95;14.73;1;838135
25;2195.82;2.54;1;527044
74;563.73;11.62;1;1372238
18;1379.8;19.58;1;1045477
38;2159.07;12.54;1;1317646
85;1545.71;2.92;1;161285
2;2816.43;10.52;1;6308
81;4240.35;6.64;1;1489749
49;3121.23;9.38;1;502935
93;2071.3;15.82;1;833483
30;3305.38;12.61;1;1369641
69;3835.94;1.23;1;1212645
70;3679.12;15.42;1;1017059
75;1085.7;4.9;1;39734
64;3119.26;14.25;1;1490947
34;2041.72;5.26;1;70692
44;732.16;6.35;1;691217
54;2499.37;3.1;1;430365
14;3004.98;9.34;1;1356448
54;4631.4;16.28;1;274608
81;3812.04;11.1;1;1247181
96;706.26;3.08;1;585254
22;271.61;15.15;1;605217
21;293.14;8.62;1;1154089
44;3105.36;18.01;1;12433
56;2450.45;11.41;1;230341
60;4813.67;14.45;1;469781
60;983.25;10.55;1;161391
28;1248.51;10.73;1;1301822
85;1703.61;14.67;1;1103968
49;2296.37;15.95;1;432480
57;4511.31;15.49;1;435196
78;4920.0;6.56;1;595670
100;1377.62;11.83;1;1394595
83;4541.25;7.23;1;1185161
35;4110.57;15.72;1;851998
76;1714.42;9.39;1;1223248
72;1914.58;3.98;1;537959
93;3180.13;5.21;1;1271496
75;2847.9;8.16;1;742098
90;1829.36;11.35;1;1366038
52;350.52;2.9;1;599281
37;2360.81;8.78;1;1173586
66;25.0;4.19;1;839278
24;346.67;2.07;1;99593
60;4136.6;3.76;1;729143
85;4046.21;0.01;1;215933
23;542.54;16.9;1;394498
19;4221.17;10.26;1;1098946
33;193.73;6.51;1;248974
55;3505.06;5.75;1;409412
8;3543.95;8.66;1;1076655
80;904.27;6.26;1;152465
18;1160.22;3.83;1;437208
76;1338.78;1.64;1;622248
7;651.03;2.68;1;487963
89;929.84;13.84;1;1427272
18;3963.65;7.15;1;151919
79;132.99;7.61;1;1068931
96;4645.17;13.45;1;946270
96;3921.51;0.43;1;914915
17;4122.85;9.72;1;588195
51;2764.0;6.56;1;484365
63;704.44;7.75;1;753615
29;3477.19;1.15;1;1322112
54;4684.75;0.8;1;947465
50;1520.38;15.68;1;1031491
64;4897.12;3.98;1;1356145
33;181.84;8.89;1;1395309
46;384.76;7.49;1;138757
36;899.07;12.62;1;1126067
82;1856.33;14.73;1;422429
91;3712.34;3.14;1;769373
85;553.76;6.13;1;651779
72;2159.61;12.78;1;1469221
39;4589.0;15.9;1;346786
60;2586.79;7.47;1;230852
31;2067.61;18.86;1;1174545
99;4026.53;14.66;1;245152
22;4407.45;4.86;1;1194654
98;2716.17;12.85;1;1494506
57;1614.08;7.17;1;73698
19;842.79;18.63;1;1497582
14;3920.37;5.63;1;184883
40;741.62;16.25;1;672180
94;3266.2;16.77;1;617556
76;917.07;1.21;1;320234
14;4808.7;15.5;1;1091719
59;1645.91;5.99;1;1022673
18;1274.74;4.66;1;758960
35;2276.19;17.06;1;770574
16;3388.6;7.17;1;355041
86;155.0;9.3;1;202170
93;944.6;6.2;1;578064
79;3344.35;3.89;1;685501
83;4373.49;10.6;1;451935
55;2078.52;0.78;1;1258199
35;1086.28;4.2;1;1019927
75;248.5;9.59;1;613337
83;4212.46;16.64;1;263040
36;4784.7;3.61;1;1256522
19;343.06;17.66;1;1030043
21;4243.05;4.97;1;936650
23;1864.16;1.43;1;64145
96;2247.23;8.48;1;405800
93;2406.72;0.67;1;379330
33;1576.72;6.58;1;266506
27;1658.94;13.74;1;867876
29;1445.78;12.77;1;303915
93;4294.63;4.6;1;330085
43;2660.54;6.0;1;975931
57;1521.1;12.21;1;1252834
33;556.47;18.25;1;221520
66;3028.95;13.13;1;821528
88;2413.85;17.76;1;584335
18;4189.38;0.5;1;150510
99;2688.44;9.76;1;995730
97;2826.63;18.53;1;522549
9;2065.55;7.54;1;809001
90;1123.9;4.86;1;334195
85;1534.21;3.33;1;430526
45;4401.56;17.43;1;1204469
74;3874.53;9.87;1;520816
68;3764.93;8.08;1;1292697
8;1079.56;0.22;1;917465
89;3907.31;18.8;1;1377330
80;3931.79;13.84;1;1103409
41;572.51;15.21;1;649066
37;50.08;15.4;1;1342899
18;3439.47;17.69;1;711855
6;3949.89;7.7;1;159648
57;4147.52;16.89;1;1117832
34;1889.96;10.43;1;1407420
6;1866.83;8.55;1;979410
14;1906.57;18.23;1;1040638
88;826.5;13.19;1;449392
71;657.06;13.3;1;828060
25;481.03;1.92;1;1019383
86;3556.09;1.54;1;775200
46;1982.76;4.37;1;44828
58;4326.43;14.1;1;1145869
96;1461.93;3.17;1;274678
54;1090.77;5.07;1;704130
28;696.6;6.42;1;304109
40;1421.78;13.74;1;1201758
63;3309.74;7.95;1;13779
98;557.86;13.06;1;1344078
50;445.32;6.01;1;1249590
15;2592.62;7.74;1;523008
81;4018.88;18.9;1;1163866
98;661.0;8.71;1;836043
55;1085.7;12.28;1;8811
57;3075.74;12.41;1;455783
56;1748.03;19.05;1;1468880
2;3914.98;1.42;1;579853
66;1597.33;5.58;1;456371
40;2547.98;15.87;1;1057417
89;1898.4;11.58;1;381818
38;3355.47;4.17;1;696091
66;875.19;18.03;1;956388
61;1260.26;17.92;1;299140
86;1766.9;11.93;1;606507
26;2739.5;18.03;1;141837
18;4069.89;4.4;1;923314
13;4057.78;2.17;1;233799
75;2313.26;9.15;1;1155419
100;1807.14;5.26;1;1309951
99;2787.3;18.78;1;247170
