nome;valor_venda;quantidade;id_categoria;descricao
produto_cantina665;10.14;47;19;descricao665
produto_cantina666;23.17;13;16;descricao666
produto_cantina667;35.5;47;7;descricao667
produto_cantina668;28.04;12;15;descricao668
produto_cantina669;29.1;13;7;descricao669
produto_cantina670;2.15;6;2;descricao670
produto_cantina671;4.89;6;9;descricao671
produto_cantina672;13.75;13;6;descricao672
produto_cantina673;46.17;7;15;descricao673
produto_cantina674;26.34;20;18;descricao674
produto_cantina675;11.05;41;10;descricao675
produto_cantina676;42.84;32;9;descricao676
produto_cantina677;43.67;10;2;descricao677
produto_cantina678;35.76;24;17;descricao678
produto_cantina679;14.33;10;19;descricao679
produto_cantina680;42.91;10;19;descricao680
produto_cantina681;2.1;14;7;descricao681
produto_cantina682;15.06;13;17;descricao682
produto_cantina683;11.81;26;14;descricao683
produto_cantina684;31.84;1;1;descricao684
produto_cantina685;10.94;2;6;descricao685
produto_cantina686;43.92;40;4;descricao686
produto_cantina687;4.48;22;9;descricao687
produto_cantina688;48.63;31;9;descricao688
produto_cantina689;36.43;25;20;descricao689
produto_cantina690;29.47;35;18;descricao690
produto_cantina691;49.02;17;20;descricao691
produto_cantina692;32.24;17;11;descricao692
produto_cantina693;12.39;25;15;descricao693
produto_cantina694;31.87;4;16;descricao694
produto_cantina695;8.79;41;11;descricao695
produto_cantina696;37.31;19;20;descricao696
produto_cantina697;23.16;1;13;descricao697
produto_cantina698;14.1;40;5;descricao698
produto_cantina699;48.64;35;6;descricao699
produto_cantina700;17.11;2;18;descricao700
produto_cantina701;4.77;49;16;descricao701
produto_cantina702;14.48;29;6;descricao702
produto_cantina703;13.6;17;12;descricao703
produto_cantina704;35.97;30;16;descricao704
produto_cantina705;2.09;38;16;descricao705
produto_cantina706;13.13;24;16;descricao706
produto_cantina707;3.69;37;18;descricao707
produto_cantina708;42.52;39;18;descricao708
produto_cantina709;44.83;16;13;descricao709
produto_cantina710;16.46;26;11;descricao710
produto_cantina711;2.63;17;8;descricao711
produto_cantina712;34.44;17;10;descricao712
produto_cantina713;37.25;48;3;descricao713
produto_cantina714;20.71;20;10;descricao714
produto_cantina715;12.25;23;18;descricao715
produto_cantina716;42.58;30;13;descricao716
produto_cantina717;25.67;17;2;descricao717
produto_cantina718;34.06;44;16;descricao718
produto_cantina719;46.21;10;13;descricao719
produto_cantina720;46.69;32;17;descricao720
produto_cantina721;18.63;36;20;descricao721
produto_cantina722;44.11;2;8;descricao722
produto_cantina723;13.82;41;19;descricao723
produto_cantina724;27.3;22;7;descricao724
produto_cantina725;21.93;49;19;descricao725
produto_cantina726;18.21;6;14;descricao726
produto_cantina727;7.21;44;5;descricao727
produto_cantina728;7.68;39;8;descricao728
produto_cantina729;17.05;16;17;descricao729
produto_cantina730;48.71;17;18;descricao730
produto_cantina731;18.33;5;1;descricao731
produto_cantina732;33.89;25;4;descricao732
produto_cantina733;27.29;36;2;descricao733
produto_cantina734;12.72;10;20;descricao734
produto_cantina735;17.03;34;1;descricao735
produto_cantina736;45.96;9;8;descricao736
produto_cantina737;47.36;25;1;descricao737
produto_cantina738;35.64;41;8;descricao738
produto_cantina739;31.95;46;1;descricao739
produto_cantina740;21.33;5;19;descricao740
produto_cantina741;30.15;20;14;descricao741
produto_cantina742;22.91;9;12;descricao742
produto_cantina743;47.9;29;3;descricao743
produto_cantina744;12.64;22;5;descricao744
produto_cantina745;46.39;46;6;descricao745
produto_cantina746;36.42;20;17;descricao746
produto_cantina747;42.18;11;13;descricao747
produto_cantina748;9.62;37;13;descricao748
produto_cantina749;12.15;15;14;descricao749
produto_cantina750;23.92;27;19;descricao750
produto_cantina751;34.88;8;2;descricao751
produto_cantina752;32.62;18;18;descricao752
produto_cantina753;5.48;30;8;descricao753
produto_cantina754;40.95;14;14;descricao754
produto_cantina755;49.48;13;8;descricao755
produto_cantina756;30.63;15;9;descricao756
produto_cantina757;28.98;8;4;descricao757
produto_cantina758;20.44;20;4;descricao758
produto_cantina759;38.65;38;13;descricao759
produto_cantina760;42.46;22;18;descricao760
produto_cantina761;6.73;32;11;descricao761
produto_cantina762;9.54;33;20;descricao762
produto_cantina763;27.41;8;16;descricao763
produto_cantina764;17.81;13;4;descricao764
produto_cantina765;47.92;7;12;descricao765
produto_cantina766;39.07;50;16;descricao766
produto_cantina767;43.32;4;6;descricao767
produto_cantina768;43.06;11;9;descricao768
produto_cantina769;11.51;2;20;descricao769
produto_cantina770;42.42;6;15;descricao770
produto_cantina771;3.34;19;2;descricao771
produto_cantina772;41.51;30;2;descricao772
produto_cantina773;35.75;39;5;descricao773
produto_cantina774;14.06;14;13;descricao774
produto_cantina775;18.01;4;18;descricao775
produto_cantina776;21.76;33;19;descricao776
produto_cantina777;17.84;30;6;descricao777
produto_cantina778;37.68;35;14;descricao778
produto_cantina779;43.37;3;5;descricao779
produto_cantina780;13.76;2;13;descricao780
produto_cantina781;45.1;39;18;descricao781
produto_cantina782;23.17;30;18;descricao782
produto_cantina783;36.74;50;18;descricao783
produto_cantina784;32.98;36;19;descricao784
produto_cantina785;12.58;43;7;descricao785
produto_cantina786;13.88;46;10;descricao786
produto_cantina787;42.22;24;5;descricao787
produto_cantina788;23.74;34;17;descricao788
produto_cantina789;44.1;9;1;descricao789
produto_cantina790;37.67;20;5;descricao790
produto_cantina791;25.93;37;12;descricao791
produto_cantina792;44.5;33;1;descricao792
produto_cantina793;47.97;15;1;descricao793
produto_cantina794;7.73;15;15;descricao794
produto_cantina795;18.4;24;19;descricao795
produto_cantina796;12.79;37;19;descricao796
produto_cantina797;42.0;45;4;descricao797
produto_cantina798;26.52;40;19;descricao798
produto_cantina799;39.97;24;9;descricao799
produto_cantina800;38.76;32;19;descricao800
produto_cantina801;4.47;4;18;descricao801
produto_cantina802;47.69;21;11;descricao802
produto_cantina803;8.03;39;13;descricao803
produto_cantina804;10.93;35;14;descricao804
produto_cantina805;22.15;46;8;descricao805
produto_cantina806;12.22;5;8;descricao806
produto_cantina807;9.32;36;11;descricao807
produto_cantina808;17.54;28;11;descricao808
produto_cantina809;20.27;11;16;descricao809
produto_cantina810;25.67;45;19;descricao810
produto_cantina811;6.19;48;12;descricao811
produto_cantina812;28.73;3;16;descricao812
produto_cantina813;46.21;18;14;descricao813
produto_cantina814;17.06;3;3;descricao814
produto_cantina815;15.56;2;7;descricao815
produto_cantina816;33.02;32;20;descricao816
produto_cantina817;42.43;11;17;descricao817
produto_cantina818;15.15;46;18;descricao818
produto_cantina819;17.05;31;15;descricao819
produto_cantina820;9.96;18;15;descricao820
produto_cantina821;16.56;37;3;descricao821
produto_cantina822;25.44;4;12;descricao822
produto_cantina823;32.28;8;4;descricao823
produto_cantina824;7.55;7;3;descricao824
produto_cantina825;21.95;30;19;descricao825
produto_cantina826;7.87;15;15;descricao826
produto_cantina827;33.77;9;17;descricao827
produto_cantina828;19.69;23;6;descricao828
produto_cantina829;29.29;28;15;descricao829
produto_cantina830;30.69;24;12;descricao830
produto_cantina831;29.57;45;8;descricao831
produto_cantina832;20.35;22;7;descricao832
produto_cantina833;23.93;36;12;descricao833
produto_cantina834;48.57;26;8;descricao834
produto_cantina835;12.13;35;17;descricao835
produto_cantina836;22.14;26;12;descricao836
produto_cantina837;20.55;21;19;descricao837
produto_cantina838;10.17;49;12;descricao838
produto_cantina839;46.37;23;15;descricao839
produto_cantina840;23.03;9;10;descricao840
produto_cantina841;15.22;1;15;descricao841
produto_cantina842;19.62;41;3;descricao842
produto_cantina843;46.95;43;12;descricao843
produto_cantina844;4.65;29;20;descricao844
produto_cantina845;33.25;33;10;descricao845
produto_cantina846;23.83;15;13;descricao846
produto_cantina847;16.45;1;2;descricao847
produto_cantina848;25.73;14;11;descricao848
produto_cantina849;43.05;12;15;descricao849
produto_cantina850;26.37;45;5;descricao850
produto_cantina851;39.68;28;1;descricao851
produto_cantina852;14.27;1;13;descricao852
produto_cantina853;17.03;18;7;descricao853
produto_cantina854;5.09;13;12;descricao854
produto_cantina855;39.88;14;8;descricao855
produto_cantina856;33.43;40;16;descricao856
produto_cantina857;23.33;46;9;descricao857
produto_cantina858;23.46;32;18;descricao858
produto_cantina859;41.3;37;7;descricao859
produto_cantina860;6.48;9;14;descricao860
produto_cantina861;4.58;32;9;descricao861
produto_cantina862;9.95;11;15;descricao862
produto_cantina863;38.16;5;7;descricao863
produto_cantina864;32.33;25;10;descricao864
produto_cantina865;24.15;7;18;descricao865
produto_cantina866;35.61;45;6;descricao866
produto_cantina867;38.51;25;4;descricao867
produto_cantina868;48.73;50;6;descricao868
produto_cantina869;18.54;19;11;descricao869
produto_cantina870;14.24;8;9;descricao870
produto_cantina871;44.65;16;14;descricao871
produto_cantina872;15.85;27;11;descricao872
produto_cantina873;27.78;7;19;descricao873
produto_cantina874;14.72;48;19;descricao874
produto_cantina875;18.61;31;1;descricao875
produto_cantina876;40.85;29;17;descricao876
produto_cantina877;14.72;41;4;descricao877
produto_cantina878;16.07;29;9;descricao878
produto_cantina879;48.19;27;6;descricao879
produto_cantina880;16.93;32;20;descricao880
produto_cantina881;30.43;23;12;descricao881
produto_cantina882;10.74;49;10;descricao882
produto_cantina883;43.43;42;12;descricao883
produto_cantina884;15.45;45;3;descricao884
produto_cantina885;46.82;22;4;descricao885
produto_cantina886;24.11;47;16;descricao886
produto_cantina887;6.8;31;6;descricao887
produto_cantina888;46.43;42;20;descricao888
produto_cantina889;36.17;14;1;descricao889
produto_cantina890;48.87;40;7;descricao890
produto_cantina891;31.83;46;3;descricao891
produto_cantina892;10.06;5;13;descricao892
produto_cantina893;48.34;40;20;descricao893
produto_cantina894;8.02;30;7;descricao894
produto_cantina895;4.09;50;4;descricao895
produto_cantina896;28.07;42;9;descricao896
produto_cantina897;9.73;20;20;descricao897
produto_cantina898;40.93;11;20;descricao898
produto_cantina899;23.41;2;12;descricao899
produto_cantina900;32.01;40;10;descricao900
produto_cantina901;17.53;30;11;descricao901
produto_cantina902;22.39;33;7;descricao902
produto_cantina903;18.61;22;8;descricao903
produto_cantina904;2.42;28;8;descricao904
produto_cantina905;26.25;45;19;descricao905
produto_cantina906;17.78;12;2;descricao906
produto_cantina907;38.83;21;3;descricao907
produto_cantina908;46.8;11;7;descricao908
produto_cantina909;33.57;18;13;descricao909
produto_cantina910;22.91;37;19;descricao910
produto_cantina911;24.54;2;13;descricao911
produto_cantina912;34.07;36;10;descricao912
produto_cantina913;8.04;7;8;descricao913
produto_cantina914;26.84;41;10;descricao914
produto_cantina915;37.48;9;6;descricao915
produto_cantina916;41.09;21;7;descricao916
produto_cantina917;49.05;10;6;descricao917
produto_cantina918;7.87;37;5;descricao918
produto_cantina919;2.02;35;7;descricao919
produto_cantina920;40.94;19;3;descricao920
produto_cantina921;19.49;24;1;descricao921
produto_cantina922;10.98;14;9;descricao922
produto_cantina923;33.56;37;14;descricao923
produto_cantina924;26.91;17;9;descricao924
produto_cantina925;37.66;3;4;descricao925
produto_cantina926;17.34;40;2;descricao926
produto_cantina927;3.83;6;12;descricao927
produto_cantina928;42.83;29;10;descricao928
produto_cantina929;27.38;46;17;descricao929
produto_cantina930;37.79;2;9;descricao930
produto_cantina931;46.54;7;13;descricao931
produto_cantina932;14.53;23;9;descricao932
produto_cantina933;28.3;1;8;descricao933
produto_cantina934;10.81;31;12;descricao934
produto_cantina935;6.22;6;4;descricao935
produto_cantina936;33.13;44;11;descricao936
produto_cantina937;33.06;18;17;descricao937
produto_cantina938;41.76;19;9;descricao938
produto_cantina939;17.75;39;3;descricao939
produto_cantina940;39.16;24;16;descricao940
produto_cantina941;3.21;6;10;descricao941
produto_cantina942;37.8;29;4;descricao942
produto_cantina943;30.41;30;7;descricao943
produto_cantina944;30.12;43;15;descricao944
produto_cantina945;17.36;8;8;descricao945
produto_cantina946;23.26;1;5;descricao946
produto_cantina947;42.46;39;9;descricao947
produto_cantina948;21.02;37;8;descricao948
produto_cantina949;23.15;38;20;descricao949
produto_cantina950;21.55;11;12;descricao950
produto_cantina951;45.2;34;19;descricao951
produto_cantina952;42.57;40;3;descricao952
produto_cantina953;15.13;14;18;descricao953
produto_cantina954;24.53;38;10;descricao954
produto_cantina955;40.76;31;19;descricao955
produto_cantina956;8.74;19;6;descricao956
produto_cantina957;22.29;43;14;descricao957
produto_cantina958;25.51;30;15;descricao958
produto_cantina959;26.42;39;4;descricao959
produto_cantina960;36.22;21;20;descricao960
produto_cantina961;33.94;27;2;descricao961
produto_cantina962;22.68;41;8;descricao962
produto_cantina963;13.84;33;10;descricao963
produto_cantina964;34.06;33;19;descricao964
produto_cantina965;23.59;49;9;descricao965
produto_cantina966;28.44;28;15;descricao966
produto_cantina967;46.14;17;20;descricao967
produto_cantina968;20.93;41;7;descricao968
produto_cantina969;24.15;35;5;descricao969
produto_cantina970;20.87;40;16;descricao970
produto_cantina971;27.16;11;13;descricao971
produto_cantina972;29.85;35;6;descricao972
produto_cantina973;5.36;32;13;descricao973
produto_cantina974;21.52;22;16;descricao974
produto_cantina975;20.62;32;18;descricao975
produto_cantina976;6.03;46;5;descricao976
produto_cantina977;18.73;42;14;descricao977
produto_cantina978;27.44;50;16;descricao978
produto_cantina979;19.72;1;12;descricao979
produto_cantina980;30.29;2;17;descricao980
produto_cantina981;16.56;38;3;descricao981
produto_cantina982;39.83;28;2;descricao982
produto_cantina983;7.3;33;11;descricao983
produto_cantina984;43.12;35;15;descricao984
produto_cantina985;44.66;2;1;descricao985
produto_cantina986;36.38;36;15;descricao986
produto_cantina987;20.99;14;3;descricao987
produto_cantina988;13.29;16;9;descricao988
produto_cantina989;20.73;26;1;descricao989
produto_cantina990;23.22;19;6;descricao990
produto_cantina991;25.36;21;11;descricao991
produto_cantina992;26.42;7;7;descricao992
produto_cantina993;44.09;22;1;descricao993
produto_cantina994;35.56;38;17;descricao994
produto_cantina995;26.57;47;20;descricao995
produto_cantina996;43.45;25;8;descricao996
produto_cantina997;4.13;37;13;descricao997
produto_cantina998;23.3;36;19;descricao998
produto_cantina999;28.34;43;8;descricao999
produto_cantina1000;18.2;15;10;descricao1000
produto_cantina1001;10.37;32;5;descricao1001
produto_cantina1002;9.12;17;1;descricao1002
produto_cantina1003;39.78;21;19;descricao1003
produto_cantina1004;43.68;31;11;descricao1004
produto_cantina1005;15.22;34;1;descricao1005
produto_cantina1006;25.08;17;5;descricao1006
produto_cantina1007;39.11;26;18;descricao1007
produto_cantina1008;19.64;23;19;descricao1008
produto_cantina1009;13.78;16;8;descricao1009
produto_cantina1010;15.23;44;11;descricao1010
produto_cantina1011;36.37;45;13;descricao1011
produto_cantina1012;11.11;31;17;descricao1012
produto_cantina1013;44.51;17;5;descricao1013
produto_cantina1014;4.78;24;5;descricao1014
produto_cantina1015;45.18;4;12;descricao1015
produto_cantina1016;46.76;40;14;descricao1016
produto_cantina1017;11.02;10;14;descricao1017
produto_cantina1018;43.41;41;14;descricao1018
produto_cantina1019;44.3;37;12;descricao1019
produto_cantina1020;34.91;19;3;descricao1020
produto_cantina1021;4.77;43;20;descricao1021
produto_cantina1022;2.92;33;17;descricao1022
produto_cantina1023;29.87;49;9;descricao1023
produto_cantina1024;27.42;29;3;descricao1024
produto_cantina1025;4.06;5;9;descricao1025
produto_cantina1026;29.7;37;18;descricao1026
produto_cantina1027;21.35;16;8;descricao1027
produto_cantina1028;22.36;31;5;descricao1028
produto_cantina1029;44.43;30;17;descricao1029
produto_cantina1030;48.38;20;13;descricao1030
produto_cantina1031;13.35;48;13;descricao1031
produto_cantina1032;5.86;2;12;descricao1032
produto_cantina1033;9.78;2;19;descricao1033
produto_cantina1034;23.8;38;1;descricao1034
produto_cantina1035;6.59;39;20;descricao1035
produto_cantina1036;27.99;21;2;descricao1036
produto_cantina1037;26.92;48;2;descricao1037
produto_cantina1038;2.81;9;14;descricao1038
produto_cantina1039;37.59;6;8;descricao1039
produto_cantina1040;2.89;40;4;descricao1040
produto_cantina1041;3.21;31;12;descricao1041
produto_cantina1042;47.15;5;14;descricao1042
produto_cantina1043;5.43;40;15;descricao1043
produto_cantina1044;24.39;47;20;descricao1044
produto_cantina1045;32.45;29;18;descricao1045
