nome;valor_venda;quantidade;id_categoria;id_tipo_camisa;id_cor;id_tamanho
camisa733;42.21;6;14;1;5;2
camisa734;29.34;22;6;2;4;3
camisa735;29.42;34;10;5;3;1
camisa736;24.19;36;15;2;3;2
camisa737;25.73;43;20;1;3;2
camisa738;38.37;31;19;4;3;5
camisa739;43.11;46;15;1;2;5
camisa740;25.8;30;5;3;3;5
camisa741;47.14;11;18;4;2;5
camisa742;42.08;33;2;5;2;2
camisa743;30.67;36;15;1;2;2
camisa744;22.48;16;11;3;5;3
camisa745;47.47;23;11;3;3;3
camisa746;43.35;8;15;3;3;2
camisa747;28.34;18;13;1;3;4
camisa748;45.22;32;1;4;5;5
camisa749;34.11;2;2;3;1;3
camisa750;45.31;31;4;1;5;4
camisa751;20.29;14;8;4;1;4
camisa752;48.41;29;7;5;3;1
camisa753;49.07;36;13;3;1;2
camisa754;33.93;50;16;3;1;1
camisa755;23.47;12;2;2;5;5
camisa756;21.1;3;1;2;5;2
camisa757;48.9;31;20;2;1;4
camisa758;22.99;44;15;4;1;1
camisa759;40.93;6;16;4;3;5
camisa760;25.36;45;17;4;4;3
camisa761;33.2;49;8;1;5;2
camisa762;49.27;17;8;4;3;1
camisa763;47.38;41;16;2;4;5
camisa764;23.33;30;15;1;1;3
camisa765;31.99;26;19;3;1;5
camisa766;31.51;26;20;4;3;4
camisa767;33.34;12;17;3;1;5
camisa768;41.51;21;12;3;1;4
camisa769;35.72;19;18;2;3;2
camisa770;25.75;14;1;1;4;4
camisa771;49.61;49;13;3;4;4
camisa772;39.67;12;14;5;5;4
camisa773;29.56;24;12;3;4;3
camisa774;40.45;14;20;1;2;4
camisa775;34.27;37;19;5;1;4
camisa776;37.58;47;10;5;5;5
camisa777;24.77;49;12;2;5;5
camisa778;32.58;36;17;5;3;2
camisa779;28.98;50;20;1;3;4
camisa780;33.93;33;12;5;5;4
camisa781;24.71;43;5;1;4;2
camisa782;35.39;11;17;5;5;5
camisa783;47.35;30;3;2;3;5
camisa784;21.42;41;12;4;4;3
camisa785;43.72;3;6;3;1;4
camisa786;28.37;23;12;3;3;5
camisa787;42.14;21;10;4;1;1
camisa788;32.5;49;20;3;2;5
camisa789;44.7;29;3;4;5;1
camisa790;26.22;12;15;2;5;5
camisa791;48.98;25;11;5;5;1
camisa792;41.72;23;13;2;1;5
camisa793;36.38;26;10;5;5;3
camisa794;23.17;45;4;4;1;2
camisa795;31.71;42;14;4;2;3
camisa796;45.23;13;15;5;3;1
camisa797;33.84;44;10;5;2;5
camisa798;22.83;42;4;2;2;2
camisa799;31.16;17;10;1;3;2
camisa800;24.21;4;7;3;3;3
camisa801;37.05;39;17;4;3;3
camisa802;26.6;28;2;3;3;2
camisa803;40.2;6;19;4;2;5
camisa804;45.39;34;2;2;1;1
camisa805;37.95;16;19;1;4;3
camisa806;43.34;15;10;5;4;1
camisa807;21.53;16;14;2;2;4
camisa808;37.52;47;11;1;2;4
camisa809;27.64;15;15;1;1;2
camisa810;22.67;48;3;3;3;3
camisa811;39.56;33;18;5;5;3
camisa812;29.01;25;13;5;1;2
camisa813;33.02;27;17;1;2;5
camisa814;48.43;30;5;2;1;4
camisa815;37.97;4;15;5;1;2
camisa816;38.94;17;9;1;5;1
camisa817;48.38;50;8;3;3;3
camisa818;43.41;24;6;1;2;4
camisa819;37.15;14;12;5;4;1
camisa820;31.14;17;11;5;1;2
camisa821;43.87;28;4;3;5;2
camisa822;35.13;24;14;3;3;5
camisa823;41.92;30;3;2;3;1
camisa824;42.99;30;5;2;1;2
camisa825;46.43;7;20;2;2;1
camisa826;44.65;38;9;4;5;5
camisa827;33.95;36;5;3;1;4
camisa828;28.11;47;12;3;3;3
camisa829;36.26;44;1;4;2;1
camisa830;32.89;28;3;5;4;3
camisa831;39.19;31;3;5;4;3
camisa832;29.47;39;9;3;1;5
camisa833;22.4;18;4;3;3;2
camisa834;48.86;42;6;2;1;5
camisa835;34.39;38;16;2;1;5
camisa836;32.04;5;13;5;3;1
camisa837;23.91;50;13;2;2;1
camisa838;28.79;46;15;3;3;3
camisa839;48.21;14;8;4;4;3
camisa840;21.95;43;7;2;1;2
camisa841;49.36;43;18;1;5;4
camisa842;31.74;21;18;4;1;2
camisa843;31.51;30;17;3;4;2
camisa844;34.76;20;13;4;4;4
camisa845;47.58;2;1;5;1;3
camisa846;38.73;32;9;2;3;2
camisa847;23.69;26;18;2;3;1
camisa848;40.81;35;15;4;3;1
camisa849;22.59;21;18;5;5;4
camisa850;32.37;30;7;1;5;5
camisa851;39.82;1;4;1;5;5
camisa852;21.09;2;16;4;1;1
camisa853;38.01;35;11;4;5;3
camisa854;42.9;5;13;3;2;3
camisa855;22.01;8;15;4;5;4
camisa856;37.29;10;15;4;4;1
camisa857;42.92;28;20;2;2;5
camisa858;49.57;39;18;4;2;5
camisa859;43.66;28;18;4;1;2
camisa860;26.62;31;4;2;2;5
camisa861;27.55;5;3;5;1;3
camisa862;41.26;35;11;1;2;2
camisa863;29.97;2;6;5;4;1
camisa864;28.66;43;15;3;5;3
camisa865;42.21;27;5;4;3;4
camisa866;35.49;46;9;2;1;5
camisa867;29.52;4;19;4;5;4
camisa868;47.66;21;7;3;4;3
camisa869;39.13;18;11;3;4;3
camisa870;37.0;37;7;5;4;4
camisa871;39.68;40;5;4;4;3
camisa872;25.01;38;2;3;5;2
camisa873;28.85;37;8;1;5;3
camisa874;36.06;6;15;3;2;4
camisa875;36.57;19;19;5;4;5
camisa876;32.26;15;18;2;3;4
camisa877;36.59;24;15;5;1;1
camisa878;46.76;32;9;1;1;2
camisa879;31.06;11;12;5;3;2
camisa880;41.34;5;4;4;5;2
camisa881;22.03;8;2;1;1;3
camisa882;40.07;20;3;4;5;4
camisa883;31.42;33;7;5;4;4
camisa884;30.23;46;5;4;4;5
camisa885;33.67;38;12;2;5;1
camisa886;33.43;39;4;1;2;2
camisa887;49.54;30;9;5;5;3
camisa888;39.8;38;14;4;3;2
camisa889;39.04;25;15;1;1;3
camisa890;44.88;50;4;5;4;5
camisa891;33.32;49;18;5;5;3
camisa892;44.77;23;6;2;1;3
camisa893;33.08;21;9;5;5;5
camisa894;27.99;19;8;3;4;3
camisa895;32.46;43;2;3;5;3
camisa896;39.58;6;10;1;1;5
camisa897;28.7;12;18;5;1;2
camisa898;21.59;31;19;2;4;3
camisa899;43.38;33;7;1;2;3
camisa900;49.51;26;7;5;3;3
camisa901;26.93;30;6;2;2;4
camisa902;42.81;15;11;5;4;3
camisa903;22.23;19;4;5;5;4
camisa904;41.68;15;20;1;1;1
camisa905;21.22;42;15;3;3;5
camisa906;20.45;9;4;4;1;4
camisa907;45.34;15;13;4;5;1
camisa908;29.23;1;8;2;5;1
camisa909;33.73;22;15;1;4;4
camisa910;30.06;32;4;2;3;3
camisa911;33.09;40;14;3;3;2
camisa912;39.28;20;6;3;3;5
camisa913;42.69;13;9;1;3;4
camisa914;23.85;24;15;4;5;1
camisa915;35.51;47;8;1;1;5
camisa916;46.9;48;9;2;3;4
camisa917;34.4;35;8;5;2;5
camisa918;25.3;44;20;1;4;3
camisa919;25.39;39;12;5;1;1
camisa920;48.38;40;15;4;2;4
camisa921;46.13;20;7;1;5;1
camisa922;30.5;33;20;5;2;4
camisa923;36.84;12;4;2;2;1
camisa924;20.16;19;15;2;3;1
camisa925;23.89;41;20;5;5;5
camisa926;40.65;50;4;1;1;5
camisa927;26.36;28;19;2;5;1
camisa928;31.13;8;10;5;5;4
camisa929;30.29;43;13;1;5;2
camisa930;26.39;36;16;3;5;2
camisa931;44.57;39;18;5;4;2
camisa932;45.2;35;11;3;5;4
camisa933;24.23;15;14;1;2;4
camisa934;39.44;48;15;5;1;5
camisa935;22.97;22;7;4;3;2
camisa936;30.28;2;5;5;1;1
camisa937;42.08;26;17;2;5;2
camisa938;25.98;16;1;1;5;4
camisa939;40.8;49;18;3;3;1
camisa940;26.45;44;19;4;2;1
camisa941;45.79;46;5;1;1;2
camisa942;30.34;28;18;1;3;4
camisa943;26.52;16;13;3;1;4
camisa944;36.81;4;8;3;3;2
camisa945;42.5;31;1;3;1;2
camisa946;35.87;26;17;1;4;1
camisa947;45.74;12;19;4;4;5
camisa948;35.39;4;2;4;3;3
camisa949;38.75;43;12;1;1;2
camisa950;45.55;25;7;2;2;5
camisa951;42.96;8;7;1;1;5
camisa952;28.22;48;13;3;1;3
camisa953;27.37;30;10;1;3;5
camisa954;30.94;36;16;5;3;4
camisa955;23.86;5;16;1;5;2
camisa956;27.68;39;7;3;3;3
camisa957;28.06;40;18;2;4;5
camisa958;27.43;21;13;1;2;4
camisa959;30.49;6;3;4;4;3
camisa960;40.84;46;6;2;3;1
camisa961;21.46;1;1;2;5;4
camisa962;35.96;14;20;1;1;1
camisa963;33.98;1;9;2;4;3
camisa964;37.69;10;7;4;3;5
camisa965;48.26;50;5;3;4;2
camisa966;48.89;18;2;1;2;2
camisa967;34.65;22;7;3;2;5
camisa968;46.57;35;12;3;5;1
camisa969;30.9;21;5;3;2;1
camisa970;23.79;47;8;2;5;2
camisa971;44.94;50;8;5;1;5
camisa972;30.98;4;8;4;3;1
camisa973;37.32;50;14;5;2;5
camisa974;38.47;11;20;1;4;5
camisa975;42.5;7;20;5;5;5
camisa976;49.01;44;9;2;4;2
camisa977;26.95;27;15;5;4;4
camisa978;46.2;38;5;1;4;1
camisa979;30.43;11;2;3;3;4
camisa980;21.87;4;7;3;2;4
camisa981;32.16;27;18;3;2;1
camisa982;41.7;30;10;4;1;2
camisa983;25.22;33;12;4;3;1
camisa984;21.41;4;11;3;4;2
camisa985;22.9;29;11;2;2;2
camisa986;47.35;7;16;1;2;2
camisa987;25.09;7;3;1;3;1
camisa988;25.04;26;15;3;2;2
camisa989;38.13;40;1;5;2;1
camisa990;45.17;18;14;3;2;2
camisa991;28.33;49;3;1;5;1
camisa992;26.5;25;13;3;5;3
camisa993;43.22;12;20;2;4;4
camisa994;49.48;43;18;3;5;4
camisa995;26.28;45;3;1;2;4
camisa996;27.7;9;12;4;4;5
camisa997;21.68;8;13;3;1;4
camisa998;48.45;28;2;3;3;3
camisa999;26.46;10;17;3;2;2
camisa1000;35.66;21;17;2;1;3
camisa1001;29.39;23;5;3;3;5
camisa1002;45.03;46;17;1;1;5
camisa1003;41.39;6;1;1;5;2
camisa1004;28.62;29;15;5;1;5
camisa1005;35.64;30;5;1;3;4
camisa1006;28.03;44;3;5;1;2
camisa1007;30.43;3;15;4;4;5
camisa1008;49.63;5;9;5;1;5
camisa1009;34.94;39;20;1;4;4
camisa1010;37.49;44;3;3;3;3
camisa1011;23.19;20;14;1;5;3
camisa1012;25.48;2;4;4;3;1
camisa1013;30.73;37;7;1;5;4
camisa1014;35.73;35;6;4;1;4
camisa1015;42.52;47;6;5;5;4
camisa1016;25.0;1;11;4;2;2
camisa1017;49.13;43;9;3;2;2
camisa1018;34.48;35;4;1;5;3
camisa1019;30.86;17;1;5;1;3
camisa1020;47.79;5;10;3;2;1
camisa1021;26.9;5;10;4;1;2
camisa1022;33.99;50;3;4;5;5
camisa1023;49.97;37;11;4;2;3
camisa1024;38.54;2;20;4;3;5
camisa1025;49.91;27;10;4;2;2
camisa1026;29.26;32;4;1;5;5
camisa1027;44.05;49;16;3;4;3
camisa1028;27.64;9;6;1;2;1
camisa1029;21.98;24;6;1;5;2
camisa1030;26.15;3;17;1;3;5
camisa1031;27.3;2;7;2;2;3
camisa1032;25.58;16;20;3;5;1
camisa1033;44.37;49;7;5;3;2
camisa1034;30.86;12;12;4;5;3
camisa1035;31.61;18;4;1;1;4
camisa1036;42.37;26;7;3;4;3
camisa1037;36.2;47;4;2;4;5
camisa1038;32.55;11;18;3;4;5
camisa1039;26.23;35;19;5;4;4
camisa1040;32.61;41;17;3;1;1
camisa1041;32.55;33;3;4;2;3
camisa1042;35.5;2;20;5;2;5
camisa1043;45.44;43;7;5;1;2
camisa1044;42.11;46;8;1;5;4
camisa1045;36.29;1;13;2;3;4
camisa1046;38.93;13;19;2;5;1
camisa1047;22.44;12;13;3;5;4
camisa1048;24.19;9;11;5;1;1
camisa1049;31.23;14;6;1;3;4
camisa1050;46.65;27;6;5;1;4
camisa1051;42.46;41;4;5;4;1
camisa1052;21.57;46;2;3;1;4
camisa1053;29.88;42;7;4;5;4
camisa1054;30.15;9;9;3;4;5
camisa1055;48.43;45;14;2;4;5
camisa1056;23.59;43;11;2;2;1
camisa1057;40.07;36;8;1;1;3
camisa1058;21.78;39;16;3;1;3
camisa1059;37.6;10;3;2;2;3
camisa1060;29.6;5;13;3;4;3
camisa1061;23.52;48;6;5;3;2
camisa1062;34.07;2;11;3;5;5
camisa1063;23.17;8;7;5;1;4
camisa1064;36.75;50;4;3;4;2
camisa1065;39.92;5;3;2;5;4
camisa1066;27.34;32;16;3;3;4
camisa1067;24.67;48;14;5;2;4
camisa1068;46.83;5;11;5;3;4
camisa1069;47.05;28;7;1;4;4
camisa1070;23.61;31;17;1;1;5
camisa1071;32.07;43;16;1;5;5
camisa1072;48.05;5;13;5;5;3
camisa1073;32.03;3;18;2;2;3
camisa1074;46.48;39;14;4;1;5
camisa1075;42.81;24;14;5;3;5
camisa1076;30.24;24;10;1;5;1
camisa1077;27.81;40;7;2;4;4
camisa1078;26.42;47;3;2;2;2
camisa1079;36.1;1;3;5;2;3
camisa1080;46.09;23;17;2;3;2
camisa1081;32.03;18;7;5;1;1
camisa1082;20.92;37;15;4;3;4
camisa1083;48.3;19;8;1;2;1
camisa1084;28.22;50;2;3;5;4
camisa1085;45.11;42;20;4;1;3
camisa1086;38.25;30;20;1;2;5
camisa1087;25.25;47;2;1;1;5
camisa1088;22.35;23;15;4;1;3
camisa1089;23.95;7;3;3;2;5
camisa1090;42.51;8;13;3;4;2
camisa1091;28.32;49;5;4;5;2
camisa1092;28.15;1;13;4;3;5
camisa1093;43.08;1;13;5;2;1
camisa1094;33.28;44;1;1;1;3
camisa1095;36.57;16;2;5;4;3
camisa1096;41.39;3;4;3;5;3
camisa1097;23.55;16;1;4;1;5
camisa1098;25.85;32;11;1;3;5
camisa1099;22.63;45;4;5;2;3
camisa1100;30.56;43;9;1;3;3
camisa1101;27.07;25;20;4;4;3
camisa1102;41.28;10;4;4;3;5
camisa1103;24.24;6;11;1;1;3
camisa1104;33.79;30;17;3;5;5
camisa1105;33.53;5;13;4;2;2
camisa1106;27.43;8;6;2;4;2
camisa1107;34.69;45;18;4;1;5
camisa1108;38.71;50;16;3;1;4
camisa1109;31.55;39;9;5;2;4
camisa1110;47.47;15;16;5;1;5
camisa1111;49.62;18;7;4;3;3
camisa1112;47.51;18;6;2;4;2
camisa1113;29.36;1;20;3;3;4
camisa1114;38.37;12;4;4;3;5
camisa1115;49.43;19;6;5;4;5
camisa1116;46.99;39;17;3;4;3
camisa1117;25.63;10;8;1;5;2
camisa1118;39.51;36;1;4;1;1
camisa1119;47.46;29;9;2;4;2
camisa1120;43.97;34;12;5;5;5
camisa1121;31.54;46;6;1;2;4
camisa1122;32.3;37;1;5;5;1
camisa1123;46.78;43;8;5;2;4
camisa1124;26.84;35;1;3;2;5
camisa1125;49.91;35;7;4;3;5
camisa1126;49.52;45;1;1;1;4
camisa1127;21.64;37;6;3;1;3
camisa1128;20.95;26;18;4;3;4
camisa1129;30.81;7;5;3;5;1
camisa1130;42.7;23;4;2;3;4
camisa1131;31.59;18;1;5;1;4
camisa1132;24.18;13;10;3;4;3
camisa1133;32.79;6;5;4;5;5
camisa1134;41.66;4;2;1;4;5
camisa1135;47.33;30;19;3;1;4
camisa1136;36.8;12;1;5;4;3
camisa1137;47.59;18;8;2;5;2
camisa1138;36.44;22;15;3;3;4
camisa1139;27.6;31;6;1;2;2
camisa1140;39.52;20;14;2;2;1
camisa1141;45.12;41;12;2;3;4
camisa1142;47.93;44;14;5;5;4
camisa1143;47.7;44;11;3;1;3
camisa1144;32.86;6;19;4;2;4
camisa1145;25.64;40;8;2;3;5
camisa1146;47.58;28;13;4;1;2
camisa1147;30.61;44;6;4;3;1
camisa1148;45.79;37;14;4;2;2
camisa1149;25.61;49;19;1;1;1
camisa1150;40.17;41;7;2;4;4
camisa1151;46.82;20;15;2;3;3
camisa1152;29.39;10;8;4;5;2
camisa1153;36.88;23;18;3;3;2
camisa1154;31.51;49;18;5;5;2
camisa1155;29.29;19;9;5;2;1
camisa1156;26.97;42;5;3;1;1
camisa1157;33.87;23;17;1;4;1
camisa1158;45.29;5;3;3;3;3
camisa1159;39.2;31;3;3;4;4
camisa1160;30.72;39;5;4;5;1
camisa1161;33.95;30;16;4;1;1
camisa1162;43.11;28;8;5;3;3
camisa1163;22.34;6;5;2;5;3
camisa1164;35.91;26;14;4;5;1
camisa1165;39.42;34;1;1;5;3
camisa1166;23.47;24;6;5;5;1
camisa1167;26.38;15;2;1;1;2
camisa1168;45.69;43;7;2;1;5
camisa1169;47.19;28;2;4;4;2
camisa1170;36.95;23;1;5;1;3
camisa1171;36.53;18;16;1;5;1
camisa1172;21.12;21;7;4;1;4
camisa1173;43.9;46;6;2;3;1
camisa1174;31.13;16;7;3;5;2
camisa1175;31.72;8;15;2;1;5
camisa1176;47.49;8;18;3;4;2
camisa1177;35.94;32;10;5;4;2
camisa1178;25.12;23;5;3;4;5
camisa1179;29.31;21;10;2;3;3
camisa1180;36.82;14;19;2;5;3
camisa1181;35.99;24;1;2;2;3
camisa1182;49.94;2;9;5;2;2
camisa1183;22.97;28;10;5;4;5
camisa1184;32.57;10;2;5;4;2
camisa1185;47.62;25;10;1;3;1
camisa1186;40.68;6;7;1;1;1
camisa1187;44.56;22;13;5;5;1
camisa1188;26.17;26;18;1;2;3
camisa1189;26.26;45;5;3;4;1
camisa1190;43.37;16;20;5;4;5
camisa1191;35.58;18;18;5;5;1
camisa1192;47.66;32;14;2;3;3
camisa1193;29.57;5;15;5;1;5
camisa1194;42.81;48;3;5;3;5
camisa1195;36.22;34;9;5;4;3
camisa1196;25.27;33;10;1;5;3
camisa1197;20.13;11;4;5;1;4
camisa1198;41.0;2;4;4;5;4
camisa1199;25.91;17;8;2;4;3
camisa1200;49.94;40;19;4;3;3
camisa1201;27.4;17;15;1;5;4
camisa1202;36.06;7;2;4;2;1
camisa1203;46.59;41;15;5;4;4
camisa1204;30.53;29;17;4;5;2
camisa1205;30.33;26;17;1;4;1
camisa1206;37.0;28;2;5;3;3
camisa1207;34.22;26;20;4;2;1
camisa1208;25.49;25;7;2;4;4
camisa1209;24.0;5;4;4;4;3
camisa1210;26.44;50;1;1;4;4
camisa1211;21.6;17;5;2;2;1
camisa1212;27.66;21;15;5;2;1
camisa1213;45.27;42;13;4;4;5
camisa1214;34.08;48;13;2;1;3
camisa1215;42.26;40;3;4;1;1
camisa1216;38.85;40;11;5;4;3
camisa1217;36.85;32;3;4;5;1
camisa1218;27.95;38;19;5;1;1
camisa1219;47.96;37;13;4;1;2
camisa1220;46.44;43;16;2;2;4
camisa1221;41.36;6;14;3;1;2
camisa1222;26.44;38;14;4;1;1
camisa1223;28.2;35;17;5;1;3
camisa1224;49.53;37;2;4;5;5
camisa1225;49.03;33;15;3;3;1
camisa1226;40.32;18;16;3;3;2
camisa1227;28.55;32;11;2;4;3
camisa1228;34.92;2;1;3;1;5
camisa1229;28.81;32;13;5;1;4
camisa1230;39.79;39;14;2;5;4
camisa1231;33.82;20;1;2;5;3
camisa1232;28.45;32;8;3;4;4
camisa1233;29.33;24;7;1;3;4
camisa1234;29.98;22;2;2;3;2
camisa1235;26.39;42;10;4;1;1
camisa1236;33.43;2;3;3;4;3
camisa1237;42.13;39;9;3;5;3
camisa1238;27.65;26;8;2;5;4
camisa1239;35.6;44;16;3;3;3
camisa1240;30.2;45;3;4;3;2
camisa1241;48.99;17;8;3;3;4
camisa1242;45.86;14;11;3;1;2
camisa1243;49.12;40;3;1;5;2
camisa1244;40.27;22;2;1;2;4
camisa1245;38.18;38;2;4;1;3
camisa1246;35.93;36;19;5;1;5
camisa1247;39.53;33;1;2;1;4
camisa1248;45.89;32;5;3;4;2
camisa1249;37.82;43;3;3;2;1
camisa1250;25.98;45;5;1;2;3
camisa1251;33.23;10;17;3;3;1
camisa1252;33.47;13;12;2;4;1
camisa1253;21.09;29;18;2;3;1
camisa1254;48.13;16;1;1;4;5
camisa1255;49.99;27;18;1;3;5
camisa1256;38.91;18;18;3;2;4
camisa1257;32.42;7;13;3;2;4
camisa1258;32.39;8;18;4;3;4
camisa1259;43.84;5;6;3;3;5
camisa1260;34.83;49;10;5;1;1
camisa1261;27.43;11;11;2;2;5
camisa1262;25.19;4;20;2;1;4
camisa1263;28.05;16;9;2;4;1
camisa1264;28.08;25;15;1;1;3
camisa1265;37.39;11;15;1;4;1
camisa1266;43.6;30;13;1;4;5
camisa1267;44.68;27;7;4;2;4
camisa1268;20.51;31;14;5;4;2
camisa1269;28.36;13;11;1;2;1
camisa1270;48.12;49;10;3;4;1
camisa1271;32.31;15;20;1;3;2
camisa1272;27.78;47;4;1;1;4
camisa1273;47.12;5;15;5;3;2
camisa1274;33.76;16;17;3;1;1
camisa1275;39.95;38;17;4;4;2
camisa1276;25.28;35;7;1;2;1
camisa1277;32.93;10;11;3;4;4
camisa1278;49.02;48;10;4;3;4
camisa1279;32.07;31;8;3;2;4
camisa1280;30.29;21;16;1;4;4
camisa1281;30.39;46;2;3;3;1
camisa1282;22.37;38;12;1;2;5
camisa1283;31.29;37;1;1;5;3
camisa1284;45.52;40;4;3;3;5
camisa1285;38.73;13;7;2;3;1
camisa1286;47.3;36;14;3;2;3
camisa1287;38.56;46;6;5;1;2
camisa1288;41.8;2;3;4;1;4
camisa1289;21.32;47;7;5;5;5
camisa1290;23.92;5;2;1;3;2
camisa1291;23.77;26;7;2;2;4
camisa1292;43.82;12;7;3;4;3
camisa1293;31.35;15;3;5;2;1
camisa1294;41.83;33;2;4;2;2
camisa1295;20.21;30;18;4;5;2
camisa1296;24.27;3;7;5;5;4
camisa1297;22.17;15;8;5;1;3
camisa1298;20.41;24;3;2;4;1
camisa1299;49.33;43;11;3;2;3
camisa1300;36.83;49;14;2;2;2
camisa1301;39.09;50;2;5;5;3
camisa1302;33.44;45;7;2;3;3
camisa1303;45.5;3;16;1;5;3
camisa1304;24.2;16;10;1;1;1
camisa1305;49.55;39;9;1;2;5
camisa1306;21.87;31;5;5;1;1
camisa1307;31.87;37;2;2;2;4
camisa1308;26.02;5;5;1;1;3
camisa1309;33.89;2;8;3;1;1
camisa1310;27.84;28;15;3;3;4
camisa1311;41.17;37;6;5;4;1
camisa1312;30.98;4;11;1;2;1
camisa1313;45.75;43;15;1;1;1
camisa1314;36.61;10;19;1;4;4
camisa1315;42.64;16;16;1;1;4
camisa1316;41.93;41;20;2;1;4
camisa1317;36.15;40;3;4;2;5
camisa1318;26.37;41;19;3;2;2
camisa1319;44.39;35;16;5;2;4
camisa1320;43.95;24;2;1;3;4
camisa1321;38.05;46;12;3;2;2
camisa1322;32.54;7;9;2;4;2
camisa1323;35.11;27;17;5;5;5
camisa1324;25.56;7;14;3;4;5
camisa1325;29.09;10;15;3;4;1
camisa1326;33.62;42;13;4;2;3
camisa1327;37.85;15;10;2;1;5
camisa1328;36.29;22;18;1;5;1
camisa1329;45.39;11;12;2;2;5
camisa1330;22.95;40;11;3;2;4
camisa1331;46.08;43;11;5;1;2
camisa1332;27.37;12;15;4;1;4
camisa1333;23.7;33;14;1;4;4
camisa1334;32.67;16;19;1;1;3
camisa1335;41.67;46;3;5;4;1
camisa1336;33.18;47;1;3;3;4
camisa1337;44.83;14;8;4;4;1
camisa1338;29.73;39;2;5;2;5
camisa1339;41.13;50;11;2;1;1
camisa1340;38.42;23;7;2;5;3
camisa1341;35.36;30;2;5;3;5
camisa1342;25.02;33;19;1;1;3
camisa1343;33.91;29;9;4;1;3
camisa1344;20.08;48;6;1;1;4
camisa1345;24.58;13;7;5;5;4
camisa1346;46.45;44;9;4;1;1
camisa1347;28.78;12;4;1;1;4
camisa1348;32.48;46;12;2;3;4
camisa1349;37.79;20;16;4;5;5
camisa1350;22.52;17;3;5;3;5
camisa1351;33.47;49;6;5;4;2
camisa1352;44.74;7;11;3;1;4
camisa1353;38.53;24;12;3;5;2
camisa1354;34.97;21;6;1;1;5
camisa1355;47.7;48;1;2;4;1
camisa1356;33.28;15;3;1;3;2
camisa1357;48.1;34;9;3;2;3
camisa1358;28.73;50;6;3;5;1
camisa1359;30.71;35;14;5;2;2
camisa1360;42.58;20;1;5;4;1
camisa1361;30.61;14;5;3;4;2
camisa1362;31.98;12;5;1;3;5
camisa1363;28.3;6;7;5;2;2
camisa1364;49.69;15;12;4;1;2
camisa1365;47.8;15;16;3;5;3
camisa1366;20.5;44;12;4;1;1
camisa1367;32.21;43;4;5;1;4
camisa1368;43.59;16;19;2;5;5
camisa1369;40.85;28;18;4;1;3
camisa1370;22.55;4;8;3;3;3
camisa1371;25.8;12;18;4;2;5
camisa1372;38.78;26;8;3;1;3
camisa1373;35.25;29;1;2;3;5
camisa1374;21.35;21;10;2;5;4
camisa1375;35.4;23;2;5;5;4
camisa1376;45.18;45;9;3;4;2
camisa1377;41.41;9;11;3;1;3
camisa1378;33.99;14;1;5;1;5
camisa1379;35.03;14;1;5;4;3
camisa1380;48.68;34;7;5;5;5
camisa1381;35.77;33;4;3;4;5
camisa1382;36.63;32;8;4;1;4
camisa1383;48.81;9;2;3;4;3
camisa1384;36.0;44;8;4;1;2
camisa1385;21.75;16;8;2;2;1
camisa1386;47.39;16;7;2;2;5
camisa1387;47.98;18;17;4;4;2
camisa1388;34.99;12;10;4;1;3
camisa1389;30.03;7;17;1;3;3
camisa1390;20.54;27;4;2;3;1
camisa1391;40.7;11;4;3;2;1
camisa1392;36.07;7;9;2;5;4
camisa1393;28.84;33;3;4;2;2
camisa1394;45.1;1;12;2;5;4
camisa1395;46.25;47;1;5;4;2
camisa1396;39.9;44;6;2;1;3
camisa1397;42.45;8;19;1;2;4
camisa1398;49.99;14;2;1;1;2
camisa1399;39.06;8;14;2;3;4
camisa1400;33.88;35;16;2;3;4
camisa1401;30.32;37;4;5;2;1
camisa1402;42.39;7;1;3;1;5
camisa1403;42.88;24;10;1;3;1
camisa1404;34.42;42;15;1;3;3
camisa1405;34.61;33;8;4;1;2
camisa1406;27.07;42;4;3;5;2
camisa1407;21.12;29;3;5;5;2
camisa1408;49.05;39;15;5;1;1
camisa1409;22.12;21;20;3;5;2
camisa1410;49.15;8;10;5;4;3
camisa1411;47.45;42;9;2;1;4
camisa1412;44.05;20;10;3;2;4
camisa1413;49.84;6;3;3;1;4
camisa1414;26.02;47;3;1;5;5
camisa1415;31.54;40;11;1;5;2
camisa1416;32.6;12;2;1;3;2
camisa1417;26.29;27;11;5;3;1
camisa1418;28.21;26;15;5;3;4
camisa1419;47.5;30;20;5;3;2
camisa1420;20.2;21;18;4;2;3
camisa1421;44.88;11;11;1;1;1
camisa1422;24.16;6;13;4;2;1
camisa1423;34.73;50;12;2;5;4
camisa1424;48.44;50;9;4;2;4
camisa1425;42.42;9;16;3;2;3
camisa1426;30.59;20;7;4;1;1
camisa1427;47.62;41;4;1;3;5
camisa1428;41.89;41;7;5;2;5
camisa1429;40.6;36;9;1;1;3
camisa1430;41.99;31;10;1;1;2
camisa1431;30.65;22;5;3;1;2
camisa1432;47.07;43;8;5;5;4
camisa1433;28.31;42;11;2;1;1
camisa1434;24.6;4;12;3;1;4
camisa1435;34.62;33;15;3;5;3
camisa1436;22.2;44;9;5;3;5
camisa1437;23.53;45;16;3;1;4
camisa1438;29.95;9;13;1;1;3
camisa1439;39.89;20;12;4;5;3
camisa1440;22.34;14;7;2;2;3
camisa1441;38.04;24;15;4;1;2
camisa1442;48.49;29;8;3;3;3
camisa1443;20.12;12;13;4;2;1
