nome;valor_venda;quantidade;id_categoria
produto1086;4062.37;42;14
produto1087;1978.57;18;5
produto1088;1961.88;29;6
produto1089;2941.23;12;6
produto1090;3633.06;23;15
produto1091;940.73;44;2
produto1092;544.93;41;20
produto1093;3739.65;4;2
produto1094;3345.28;28;4
produto1095;2899.79;17;6
produto1096;4082.16;47;15
produto1097;60.25;9;10
produto1098;422.36;45;20
produto1099;4029.8;36;9
produto1100;4237.97;13;5
produto1101;411.06;31;6
produto1102;1960.61;38;10
produto1103;567.15;25;6
produto1104;923.87;10;8
produto1105;3190.3;48;8
produto1106;1328.32;31;12
produto1107;4034.92;43;1
produto1108;4749.71;44;8
produto1109;632.04;35;17
produto1110;4926.5;8;11
produto1111;1179.85;50;11
produto1112;2838.26;14;7
produto1113;1496.41;43;17
produto1114;4714.11;18;3
produto1115;859.09;31;8
produto1116;3152.35;49;19
produto1117;1928.42;27;13
produto1118;2068.36;13;13
produto1119;2576.13;40;17
produto1120;3338.9;2;16
produto1121;4706.07;8;19
produto1122;3568.02;23;8
produto1123;2898.58;14;8
produto1124;2363.01;7;19
produto1125;3985.83;28;13
produto1126;3458.07;5;1
produto1127;2093.11;41;3
produto1128;2053.79;6;13
produto1129;683.23;3;4
produto1130;1173.23;47;20
produto1131;49.2;50;4
produto1132;2376.69;38;2
produto1133;1807.66;1;9
produto1134;809.65;8;9
produto1135;4574.85;21;4
produto1136;2100.66;7;20
produto1137;3787.25;50;18
produto1138;4161.05;24;17
produto1139;2316.98;4;11
produto1140;3591.51;28;10
produto1141;1538.19;10;5
produto1142;1839.93;42;12
produto1143;4249.77;27;16
produto1144;1317.2;12;11
produto1145;3599.6;45;19
produto1146;4511.93;30;1
produto1147;4074.08;9;8
produto1148;266.21;31;16
produto1149;1379.11;4;6
produto1150;3126.67;48;10
produto1151;4651.06;17;19
produto1152;4505.35;19;20
produto1153;3574.9;6;18
produto1154;1113.73;37;13
produto1155;4089.44;35;16
produto1156;2484.66;41;5
produto1157;1472.31;25;11
produto1158;4701.85;33;11
produto1159;568.12;28;15
produto1160;460.56;45;19
produto1161;945.55;25;15
produto1162;4961.16;40;19
produto1163;1847.66;12;14
produto1164;1151.14;42;20
produto1165;3222.7;22;19
produto1166;846.25;29;10
produto1167;3483.45;14;11
produto1168;1580.96;10;8
produto1169;2916.79;16;7
produto1170;1087.26;19;15
produto1171;418.32;3;3
produto1172;2048.92;19;14
produto1173;1205.04;49;10
produto1174;651.37;35;4
produto1175;3363.5;47;13
produto1176;2369.25;41;16
produto1177;4566.66;3;3
produto1178;1018.75;20;20
produto1179;698.44;41;15
produto1180;2218.93;49;3
produto1181;3177.37;23;19
produto1182;2756.64;36;10
produto1183;1166.97;46;13
produto1184;3542.41;33;18
produto1185;3619.12;32;13
produto1186;178.01;28;19
produto1187;4863.23;6;2
produto1188;2988.33;47;8
produto1189;1429.05;46;19
produto1190;1040.78;23;7
produto1191;884.64;39;8
produto1192;4832.85;33;13
produto1193;4254.66;12;14
produto1194;348.83;49;18
produto1195;2316.92;24;11
produto1196;609.37;49;13
produto1197;1236.45;21;5
produto1198;3274.53;20;20
produto1199;4782.36;26;15
produto1200;49.04;7;5
produto1201;3842.61;30;14
produto1202;2859.93;14;10
produto1203;3404.31;33;18
produto1204;1965.12;13;2
produto1205;1622.6;27;14
produto1206;4453.0;27;6
produto1207;3871.94;18;15
produto1208;1030.36;2;9
produto1209;2875.9;36;9
produto1210;4850.3;47;12
produto1211;3182.7;9;4
produto1212;3175.28;43;16
produto1213;4079.58;4;11
produto1214;2031.31;17;7
produto1215;3095.92;46;18
produto1216;1110.56;22;10
produto1217;4474.01;36;18
produto1218;914.64;41;9
produto1219;4643.94;33;19
produto1220;2984.26;44;12
produto1221;3144.02;15;12
produto1222;3532.79;33;13
produto1223;880.58;30;16
produto1224;259.86;20;11
produto1225;3850.96;43;19
produto1226;4933.95;40;8
produto1227;2211.4;36;18
produto1228;1195.17;14;18
produto1229;4185.9;39;9
produto1230;4428.24;13;15
produto1231;3656.16;32;7
produto1232;2739.39;35;5
produto1233;4588.25;35;9
produto1234;3498.98;34;14
produto1235;2957.76;31;17
produto1236;632.36;38;9
produto1237;2267.28;17;4
produto1238;1226.68;46;3
produto1239;2753.78;9;17
produto1240;2113.18;38;19
produto1241;3847.3;49;20
produto1242;1538.42;50;17
produto1243;3081.13;9;14
produto1244;1651.45;44;10
produto1245;2349.21;7;8
produto1246;1719.35;35;8
produto1247;3494.74;17;10
produto1248;701.87;18;15
produto1249;892.8;19;14
produto1250;4718.36;36;5
produto1251;3690.72;41;4
produto1252;4740.04;47;3
produto1253;2273.24;9;8
produto1254;4452.45;35;13
produto1255;681.47;1;10
produto1256;3298.67;12;7
produto1257;1468.37;38;16
produto1258;1562.67;48;2
produto1259;4137.8;7;6
produto1260;326.81;23;2
produto1261;2372.25;8;1
produto1262;3532.48;2;7
produto1263;4478.1;10;1
produto1264;2686.46;40;14
produto1265;3749.55;50;17
produto1266;4149.65;30;13
produto1267;4082.01;30;8
produto1268;1934.07;36;1
produto1269;4178.81;8;11
produto1270;744.45;20;10
produto1271;1492.02;1;18
produto1272;3556.05;50;18
produto1273;1787.48;20;6
produto1274;4863.77;42;9
produto1275;1873.67;3;9
produto1276;3272.64;18;8
produto1277;2793.28;21;6
produto1278;193.16;11;1
produto1279;2937.98;38;11
produto1280;1069.09;11;14
produto1281;2237.92;15;8
produto1282;4087.64;16;1
produto1283;4642.98;3;4
produto1284;2033.15;13;3
produto1285;1238.69;6;10
produto1286;3409.65;2;20
produto1287;3535.45;18;4
produto1288;3273.82;17;13
produto1289;2162.79;38;3
produto1290;4325.92;20;3
produto1291;720.75;39;17
produto1292;3003.72;36;19
produto1293;2677.03;41;13
produto1294;3542.4;46;5
produto1295;1915.08;41;1
produto1296;1884.62;19;3
produto1297;751.7;7;13
produto1298;3655.02;26;18
produto1299;4765.47;45;20
produto1300;4129.42;26;15
produto1301;1848.08;17;2
produto1302;2828.93;37;2
produto1303;989.48;5;14
produto1304;2191.64;41;9
produto1305;3773.59;1;19
produto1306;3970.08;22;19
produto1307;3044.36;34;6
produto1308;3579.03;42;20
produto1309;2860.24;15;10
produto1310;1129.78;14;18
produto1311;3545.67;32;19
produto1312;1948.07;28;6
produto1313;4297.36;20;3
produto1314;3780.43;12;17
produto1315;4579.75;30;17
produto1316;1767.74;20;2
produto1317;1915.39;4;7
produto1318;3845.61;26;4
produto1319;4634.88;35;9
produto1320;3525.64;27;19
produto1321;1498.35;26;4
produto1322;408.45;14;15
produto1323;2447.32;48;8
produto1324;2147.34;48;6
produto1325;1802.01;30;4
produto1326;390.02;16;16
produto1327;4645.59;3;14
produto1328;1698.26;17;11
produto1329;2425.48;39;18
produto1330;3175.53;10;1
produto1331;2401.46;11;16
produto1332;4063.28;42;13
produto1333;1004.69;42;1
produto1334;257.26;50;15
produto1335;1874.85;45;14
produto1336;2985.99;31;15
produto1337;4195.02;23;19
produto1338;2122.34;43;3
produto1339;1781.57;21;7
produto1340;3640.74;27;14
produto1341;2301.98;33;17
produto1342;4725.09;21;9
produto1343;4329.59;4;9
produto1344;3866.98;32;2
produto1345;3252.74;4;11
produto1346;1906.98;33;7
produto1347;157.65;33;3
produto1348;4713.05;27;12
produto1349;1865.97;31;11
produto1350;1557.47;25;10
produto1351;3294.06;35;4
produto1352;191.87;9;3
produto1353;4092.06;46;14
produto1354;1222.11;2;19
produto1355;2263.18;41;7
produto1356;754.86;3;2
produto1357;2447.08;50;8
produto1358;3774.85;23;17
produto1359;3432.17;42;9
produto1360;831.06;5;7
produto1361;1805.04;39;13
produto1362;1651.14;28;18
produto1363;1655.39;21;5
produto1364;4071.39;40;11
produto1365;2215.65;31;11
produto1366;1319.26;1;3
produto1367;20.97;21;8
produto1368;2842.6;38;8
produto1369;645.19;6;11
produto1370;1488.84;20;19
produto1371;253.33;40;2
produto1372;2809.12;7;12
produto1373;996.29;22;8
produto1374;825.72;10;14
produto1375;2028.06;8;16
produto1376;721.07;42;13
produto1377;2450.92;47;9
produto1378;588.54;21;8
produto1379;4848.34;24;14
produto1380;1888.86;41;2
produto1381;275.84;43;13
produto1382;3968.7;42;9
produto1383;1829.86;5;5
produto1384;854.46;4;12
produto1385;1191.24;1;5
produto1386;4879.7;4;19
produto1387;3130.53;26;3
produto1388;2605.19;25;11
produto1389;1475.03;30;13
produto1390;4195.51;38;7
produto1391;972.26;33;14
produto1392;3773.09;48;9
produto1393;3392.67;15;4
produto1394;2786.6;32;1
produto1395;281.96;50;18
produto1396;4677.04;7;7
produto1397;3882.47;24;11
produto1398;3476.21;5;20
produto1399;1261.21;30;17
produto1400;1055.56;18;7
produto1401;1517.28;4;8
produto1402;3099.16;2;1
produto1403;4321.1;50;15
produto1404;646.37;2;17
produto1405;914.09;21;11
produto1406;2988.16;34;10
produto1407;2065.17;27;13
produto1408;2592.41;42;7
produto1409;4062.46;41;4
produto1410;3223.44;50;11
produto1411;732.4;6;3
produto1412;3290.44;1;16
produto1413;667.46;1;5
produto1414;3748.4;23;6
produto1415;1387.58;48;16
produto1416;3412.34;27;17
produto1417;1744.15;20;1
produto1418;4653.31;21;11
produto1419;606.37;25;10
produto1420;4323.25;44;19
produto1421;4727.98;20;3
produto1422;1302.15;38;4
produto1423;2326.19;18;13
produto1424;2984.5;16;20
produto1425;2747.96;41;8
produto1426;2641.68;7;8
produto1427;4742.03;30;13
produto1428;960.54;5;6
produto1429;2131.63;4;1
produto1430;3834.23;10;11
produto1431;312.0;25;8
produto1432;4928.71;12;5
produto1433;4846.99;10;16
produto1434;673.07;7;12
produto1435;1950.35;4;5
produto1436;3079.11;23;17
produto1437;3650.45;10;11
produto1438;1731.93;25;4
produto1439;3163.99;37;5
produto1440;3607.84;20;19
produto1441;45.32;23;9
produto1442;934.82;45;8
produto1443;449.34;20;14
produto1444;2546.68;25;2
produto1445;727.51;17;5
produto1446;2801.29;27;18
produto1447;4233.62;32;6
produto1448;3705.72;25;13
produto1449;2847.53;28;8
produto1450;3909.74;21;5
produto1451;4104.6;14;17
produto1452;2010.91;39;14
produto1453;4365.23;32;13
produto1454;2130.78;43;4
produto1455;4570.57;22;5
produto1456;793.01;27;11
produto1457;166.31;31;9
produto1458;4571.09;8;20
produto1459;2679.89;37;8
produto1460;3584.67;47;17
produto1461;4962.52;11;10
produto1462;3957.91;17;18
produto1463;4253.83;42;6
produto1464;4655.02;39;7
produto1465;868.34;45;3
produto1466;4722.58;5;8
produto1467;3632.38;15;11
produto1468;2845.45;43;7
produto1469;2093.22;31;3
produto1470;2864.01;14;15
produto1471;2802.96;39;11
produto1472;3780.84;50;14
produto1473;4804.4;2;8
produto1474;2409.86;11;6
produto1475;1723.06;48;11
produto1476;4921.04;40;14
produto1477;4776.69;31;1
produto1478;2417.64;20;18
produto1479;190.7;36;18
produto1480;1993.14;49;1
produto1481;1842.07;36;16
produto1482;3145.57;47;10
produto1483;1439.6;21;20
produto1484;2131.11;7;6
produto1485;4761.27;9;5
produto1486;1006.79;49;16
produto1487;3364.0;30;14
produto1488;4895.05;2;19
produto1489;4996.72;34;9
produto1490;1092.6;44;8
produto1491;3179.05;40;19
produto1492;3149.96;35;9
produto1493;3814.43;49;10
produto1494;1562.8;20;20
produto1495;53.09;10;18
produto1496;3980.53;29;6
produto1497;1579.6;7;2
produto1498;2190.3;42;18
produto1499;3632.42;45;5
produto1500;1622.05;48;8
produto1501;3565.39;39;11
produto1502;1953.8;22;17
produto1503;1276.54;40;6
produto1504;2586.85;16;19
produto1505;3533.39;23;2
produto1506;1496.46;35;4
produto1507;873.23;3;7
produto1508;3418.09;26;11
produto1509;1208.76;41;11
produto1510;831.11;8;8
produto1511;4124.59;47;10
produto1512;2174.59;27;17
produto1513;3287.01;4;12
produto1514;1493.24;15;13
produto1515;2134.88;50;8
produto1516;3145.04;25;8
produto1517;4811.81;23;10
produto1518;4245.55;10;20
produto1519;4879.09;4;12
produto1520;348.27;38;16
produto1521;4892.45;23;12
produto1522;2383.22;29;14
produto1523;2368.77;25;19
produto1524;338.04;25;7
produto1525;477.39;19;10
produto1526;178.31;20;1
produto1527;3515.09;34;7
produto1528;2633.97;15;8
produto1529;2437.68;2;4
produto1530;3784.14;41;1
produto1531;2159.48;21;8
produto1532;3110.49;14;10
produto1533;924.42;12;19
produto1534;4409.34;2;15
produto1535;1956.85;41;19
produto1536;122.89;15;6
produto1537;348.23;10;6
produto1538;1943.63;11;20
produto1539;4518.35;14;8
produto1540;1113.03;26;5
produto1541;3401.79;1;7
produto1542;1526.1;28;16
produto1543;2049.12;12;15
produto1544;3015.64;3;20
produto1545;1717.85;43;4
produto1546;3600.24;49;18
produto1547;169.24;36;20
produto1548;2980.7;1;17
produto1549;1622.79;27;17
produto1550;4379.11;21;12
produto1551;4966.12;31;13
produto1552;2350.19;7;5
produto1553;111.83;43;13
produto1554;1516.26;43;10
produto1555;2280.72;19;11
produto1556;2524.2;9;9
produto1557;4967.87;13;20
produto1558;3214.97;6;16
produto1559;2772.97;33;19
produto1560;179.58;23;5
produto1561;3187.03;37;16
produto1562;2192.75;19;3
produto1563;1271.51;11;1
produto1564;4303.28;10;18
produto1565;3266.87;46;3
produto1566;767.05;20;1
produto1567;1227.3;34;5
produto1568;2930.85;35;16
produto1569;3210.71;6;9
produto1570;1269.28;35;2
produto1571;4060.33;9;15
produto1572;4064.91;12;5
produto1573;1797.87;18;18
produto1574;3767.85;44;18
produto1575;3215.25;36;9
produto1576;826.28;21;7
produto1577;226.68;36;18
produto1578;1249.88;1;18
produto1579;518.15;25;1
produto1580;2889.25;17;3
produto1581;3297.96;35;7
produto1582;2578.59;31;12
produto1583;2714.99;14;1
produto1584;193.14;1;3
produto1585;391.49;47;12
produto1586;3938.71;35;12
produto1587;419.65;11;2
produto1588;3099.47;9;20
produto1589;636.26;16;7
produto1590;2176.35;8;19
produto1591;863.49;3;4
produto1592;3565.13;6;4
produto1593;2878.86;5;13
produto1594;2639.26;40;4
produto1595;506.98;6;9
produto1596;2166.46;7;7
produto1597;3286.9;38;5
produto1598;346.07;48;9
produto1599;4187.22;11;6
produto1600;4744.39;9;14
produto1601;752.96;6;3
produto1602;1700.97;8;10
produto1603;1506.48;18;8
produto1604;1710.37;33;9
produto1605;1814.94;13;20
produto1606;2648.35;6;6
produto1607;1755.92;25;12
produto1608;2107.97;22;12
produto1609;250.02;32;9
produto1610;1276.13;34;1
produto1611;198.85;37;5
produto1612;3820.99;34;4
produto1613;2061.84;19;6
produto1614;919.98;14;14
produto1615;3221.2;28;15
produto1616;415.83;16;14
produto1617;457.5;39;11
produto1618;1615.96;34;20
produto1619;4414.92;40;8
produto1620;1301.85;18;2
produto1621;325.25;29;20
produto1622;1408.78;32;19
produto1623;4672.14;31;4
produto1624;3117.83;50;3
produto1625;4913.43;33;9
produto1626;1520.16;15;14
produto1627;4678.0;19;19
produto1628;2982.74;25;14
produto1629;4141.89;18;17
produto1630;1023.55;15;1
produto1631;4539.78;9;9
produto1632;1469.92;1;4
produto1633;690.4;44;17
produto1634;2036.24;18;20
produto1635;652.15;14;7
produto1636;417.18;3;12
produto1637;2766.54;17;5
produto1638;3230.52;12;13
produto1639;1041.1;8;3
produto1640;1382.09;14;3
produto1641;4456.85;48;13
produto1642;2600.01;24;1
produto1643;1042.65;19;6
produto1644;84.43;41;14
produto1645;3915.36;18;20
produto1646;2439.67;25;18
produto1647;1599.22;12;4
produto1648;1757.21;28;1
produto1649;4633.24;38;5
produto1650;2189.24;16;20
produto1651;99.65;16;19
produto1652;1514.63;46;5
produto1653;2425.78;11;9
produto1654;4264.54;48;18
produto1655;3742.43;10;1
produto1656;4696.4;3;15
produto1657;2682.0;38;1
produto1658;3630.53;5;4
produto1659;2974.32;33;5
produto1660;1823.11;29;10
produto1661;2825.98;44;6
produto1662;94.69;23;15
produto1663;302.65;25;12
produto1664;4327.03;37;20
produto1665;597.33;14;9
produto1666;438.26;33;14
produto1667;2506.33;22;7
produto1668;954.71;41;17
produto1669;659.68;20;9
produto1670;525.65;34;10
produto1671;103.87;17;12
produto1672;214.05;15;9
produto1673;728.05;5;15
produto1674;2374.87;9;14
produto1675;2922.25;20;6
produto1676;435.73;12;17
produto1677;2301.94;10;8
produto1678;2621.42;44;11
produto1679;4169.87;36;12
produto1680;115.65;43;15
produto1681;3195.49;23;7
produto1682;3498.16;42;11
produto1683;3636.08;16;18
produto1684;2115.51;40;10
produto1685;4967.2;10;18
produto1686;3660.4;11;18
produto1687;551.19;25;13
produto1688;2296.94;19;19
produto1689;3464.87;11;3
produto1690;3778.31;24;12
produto1691;3493.56;15;10
produto1692;61.59;35;8
produto1693;406.38;3;9
produto1694;4629.42;6;10
produto1695;1550.38;14;4
produto1696;90.63;6;10
produto1697;3754.37;24;17
produto1698;2017.22;30;3
produto1699;952.98;9;19
produto1700;3547.66;27;10
produto1701;1891.46;13;18
produto1702;3792.71;25;6
produto1703;4603.38;8;18
produto1704;553.54;25;15
produto1705;2147.26;28;9
produto1706;1765.01;26;1
produto1707;2945.77;33;19
produto1708;2976.21;17;5
produto1709;4057.32;50;3
produto1710;656.08;34;10
produto1711;1968.67;29;10
produto1712;238.99;33;10
produto1713;611.36;14;16
produto1714;3965.93;49;1
produto1715;1646.48;27;8
produto1716;4179.39;22;7
produto1717;3789.91;2;18
produto1718;3062.82;37;14
produto1719;670.04;2;4
produto1720;1813.22;25;1
produto1721;1710.48;35;13
produto1722;3673.03;3;9
produto1723;4877.41;37;17
produto1724;339.15;15;9
produto1725;1007.63;44;15
produto1726;971.1;17;14
produto1727;601.42;1;20
produto1728;4762.25;31;20
produto1729;4363.13;21;3
produto1730;3388.54;16;18
produto1731;3920.18;21;19
produto1732;3530.98;11;7
produto1733;2911.05;20;16
produto1734;3213.47;21;2
produto1735;673.35;29;20
produto1736;885.02;33;20
produto1737;2139.56;40;4
produto1738;1720.39;46;20
produto1739;1451.83;46;2
produto1740;3268.13;5;11
produto1741;3783.55;16;9
produto1742;195.01;17;19
produto1743;2997.88;31;5
produto1744;3584.53;14;3
produto1745;3097.03;5;11
produto1746;4092.4;31;9
produto1747;1002.78;48;6
produto1748;3094.94;2;11
produto1749;3428.84;39;2
produto1750;585.06;17;14
produto1751;55.43;15;10
produto1752;4136.7;3;20
produto1753;1994.23;20;2
produto1754;2431.87;12;7
produto1755;4335.2;44;10
produto1756;3962.94;26;13
produto1757;2106.87;40;14
produto1758;3590.79;26;19
produto1759;4404.34;43;15
produto1760;3180.46;32;13
produto1761;1542.96;23;6
produto1762;938.35;23;20
produto1763;2210.95;34;5
produto1764;4147.72;16;10
produto1765;1367.91;5;10
produto1766;4233.94;24;3
produto1767;1629.09;33;16
produto1768;4322.62;42;4
produto1769;1488.44;43;1
produto1770;4427.77;3;11
produto1771;3874.6;27;8
produto1772;2649.88;19;9
produto1773;2766.48;15;17
produto1774;2079.87;26;10
produto1775;308.81;31;7
produto1776;3129.14;2;15
produto1777;3521.72;18;20
produto1778;139.2;3;12
produto1779;2681.75;17;7
produto1780;4792.17;13;6
produto1781;2876.51;23;19
produto1782;1758.42;28;3
produto1783;4238.32;12;7
produto1784;2008.33;40;19
produto1785;1666.3;45;3
produto1786;4703.9;35;9
produto1787;1261.72;26;5
produto1788;3501.24;5;6
produto1789;4008.05;10;14
produto1790;582.38;33;1
produto1791;3504.97;35;6
produto1792;2803.78;50;3
produto1793;2856.61;28;15
produto1794;2869.91;39;16
produto1795;1747.21;15;12
produto1796;4150.59;42;14
produto1797;2838.06;5;15
produto1798;4514.62;36;16
produto1799;4386.57;45;12
produto1800;1863.84;34;10
produto1801;2773.0;27;11
produto1802;493.12;49;14
produto1803;2195.11;43;6
produto1804;2902.21;17;5
produto1805;2124.51;40;7
produto1806;1998.08;5;2
produto1807;3162.44;43;11
produto1808;2577.67;11;3
produto1809;1533.32;36;20
produto1810;1692.9;50;2
produto1811;1916.86;3;10
produto1812;1311.96;49;6
produto1813;2470.01;43;2
produto1814;4580.93;38;18
produto1815;1825.84;33;7
produto1816;93.87;24;7
produto1817;3372.09;26;16
produto1818;3001.79;2;16
produto1819;359.97;9;5
produto1820;2537.57;31;13
produto1821;3167.71;18;3
produto1822;480.09;46;2
produto1823;3053.41;2;11
produto1824;2702.88;13;13
produto1825;142.9;47;13
produto1826;270.25;34;18
produto1827;4849.69;6;16
produto1828;4098.26;15;9
produto1829;3342.79;37;6
produto1830;666.99;30;4
produto1831;4931.75;43;3
produto1832;2851.01;43;20
produto1833;546.55;27;5
produto1834;1912.29;23;12
produto1835;902.64;34;13
produto1836;2475.95;20;3
produto1837;3156.64;43;18
produto1838;2348.5;9;3
produto1839;4823.44;39;17
produto1840;4321.22;18;3
