nome;valor_venda;quantidade;id_categoria;litragem;altura;id_tipo_prancha
prancha585;1652.92;1;17;6.35;4.92;1
prancha586;4201.46;36;11;5.38;3.8;6
prancha587;3609.66;36;19;8.34;4.92;2
prancha588;2837.1;19;7;3.24;4.44;4
prancha589;861.72;12;15;7.08;3.09;6
prancha590;4451.47;24;15;9.97;8.59;1
prancha591;3286.03;34;12;4.76;7.49;4
prancha592;862.87;31;5;2.57;8.8;6
prancha593;468.66;18;10;5.07;5.83;3
prancha594;4230.28;37;20;9.92;9.73;3
prancha595;2281.13;17;17;3.84;8.1;4
prancha596;2670.68;37;12;3.44;7.08;5
prancha597;2389.46;3;15;4.2;4.5;7
prancha598;1647.77;24;19;4.8;9.33;1
prancha599;4472.63;33;20;4.03;7.88;2
prancha600;2660.54;21;17;2.72;9.27;2
prancha601;2067.63;13;14;1.17;2.56;5
prancha602;2371.68;43;7;2.97;2.76;1
prancha603;4796.39;30;11;1.18;1.14;2
prancha604;825.4;27;17;1.65;7.65;3
prancha605;3632.41;2;17;8.57;5.02;4
prancha606;2217.8;32;18;9.0;9.13;1
prancha607;2675.51;41;12;2.92;1.48;4
prancha608;1277.81;25;10;3.09;1.47;7
prancha609;4323.84;26;2;6.91;8.67;7
prancha610;4004.06;16;5;4.12;4.74;3
prancha611;1986.38;19;12;8.56;8.96;6
prancha612;2875.64;28;20;5.06;4.91;6
prancha613;723.39;15;17;5.14;9.76;6
prancha614;457.88;4;4;2.86;1.59;2
prancha615;4987.17;18;10;7.31;1.98;6
prancha616;1636.26;35;17;4.07;2.7;3
prancha617;2033.54;2;1;1.46;7.09;4
prancha618;2135.87;32;1;2.69;3.34;4
prancha619;173.26;26;18;3.56;2.29;3
prancha620;2227.24;46;13;1.26;8.86;2
prancha621;4457.78;21;14;9.21;3.96;3
prancha622;3613.8;45;12;1.71;4.25;1
prancha623;3920.24;25;3;5.58;5.76;6
prancha624;842.56;2;17;2.75;7.89;2
prancha625;4009.03;43;15;8.52;8.97;7
prancha626;695.93;5;12;2.63;5.43;2
prancha627;3056.45;8;5;7.65;1.2;7
prancha628;4625.17;12;4;6.15;7.25;5
prancha629;4057.99;22;13;3.58;2.58;1
prancha630;3720.68;25;18;2.9;5.21;5
prancha631;3542.37;8;12;7.61;3.63;7
prancha632;4648.95;13;10;3.69;7.68;3
prancha633;1746.36;5;17;6.82;2.89;4
prancha634;544.05;36;20;9.1;9.94;1
prancha635;4328.97;10;12;6.0;8.17;1
prancha636;2351.08;23;6;6.31;3.67;1
prancha637;1455.26;29;10;3.31;4.43;2
prancha638;3296.12;29;18;1.61;9.68;5
prancha639;1043.5;14;11;2.53;9.56;2
prancha640;4001.6;21;8;3.46;3.76;6
prancha641;1835.59;6;12;4.51;4.42;5
prancha642;3495.08;33;18;8.19;3.07;6
prancha643;3525.5;46;18;2.85;3.02;4
prancha644;3131.99;10;4;8.8;5.9;1
prancha645;1461.09;3;11;8.86;8.87;7
prancha646;1213.03;7;8;1.02;3.33;1
prancha647;1785.75;23;4;1.59;6.64;1
prancha648;1887.59;20;10;9.69;3.42;3
prancha649;104.92;23;8;5.33;6.3;2
prancha650;3700.72;49;7;7.6;8.14;4
prancha651;1878.76;38;12;8.57;9.17;7
prancha652;1134.66;3;10;9.49;1.03;3
prancha653;2220.71;31;20;5.36;6.6;2
prancha654;1066.29;23;15;4.28;5.12;6
prancha655;2151.35;46;11;9.36;2.6;4
prancha656;2993.13;42;13;9.4;3.36;4
prancha657;3269.54;35;9;4.15;1.43;1
prancha658;4003.14;33;11;4.38;1.53;4
prancha659;4111.04;4;4;7.16;6.98;6
prancha660;759.05;43;7;2.21;2.01;1
prancha661;4416.05;12;15;3.31;5.05;4
prancha662;4959.16;43;7;9.34;1.55;7
prancha663;4537.03;5;8;3.76;5.04;4
prancha664;3741.02;25;20;5.4;6.65;5
prancha665;2023.58;23;7;6.71;5.73;1
prancha666;4428.28;33;18;7.32;9.88;5
prancha667;112.96;27;6;4.18;2.41;2
prancha668;4895.15;35;5;5.4;2.33;2
prancha669;4928.13;35;12;9.25;9.34;7
prancha670;2343.86;1;3;2.12;4.1;2
prancha671;3159.19;23;15;9.73;4.21;3
prancha672;2730.78;42;20;1.99;7.79;5
prancha673;2907.98;34;10;8.9;9.97;4
prancha674;593.83;17;20;2.84;6.79;6
prancha675;2264.08;40;7;9.03;6.9;4
prancha676;1186.45;13;9;3.24;1.58;3
prancha677;4625.37;45;8;9.73;9.43;1
prancha678;3168.64;41;10;9.71;7.13;6
prancha679;80.27;11;2;5.18;7.39;6
prancha680;1995.33;7;4;8.65;2.07;6
prancha681;2592.85;35;19;6.84;9.14;2
prancha682;1643.56;20;11;9.73;9.37;3
prancha683;1591.72;47;6;9.21;2.32;7
prancha684;66.25;46;16;4.54;6.14;6
prancha685;1883.78;32;16;5.42;1.55;4
prancha686;2457.46;35;5;5.18;6.51;5
prancha687;2714.16;23;2;1.03;5.69;2
prancha688;1560.61;23;9;4.61;4.71;5
prancha689;1704.21;15;4;9.15;6.38;6
prancha690;441.9;23;13;9.05;9.48;7
prancha691;778.47;15;18;6.71;2.3;2
prancha692;1020.31;15;16;4.24;9.0;7
prancha693;4612.91;37;4;2.43;1.37;1
prancha694;1024.79;41;8;1.4;2.07;5
prancha695;754.31;33;7;9.98;4.82;5
prancha696;2335.81;34;19;6.53;4.52;4
prancha697;110.86;24;20;8.74;5.1;1
prancha698;1804.45;4;3;8.49;9.77;2
prancha699;2007.82;50;6;2.46;8.28;4
prancha700;1056.24;3;10;1.26;4.08;1
prancha701;4352.6;9;13;1.92;1.53;2
prancha702;4595.49;28;7;4.41;7.37;6
prancha703;185.89;12;5;4.97;2.37;2
prancha704;2933.97;7;7;8.29;3.55;6
prancha705;2799.47;6;14;6.84;9.55;4
prancha706;3481.87;23;15;2.5;7.79;4
prancha707;3444.04;23;8;9.53;5.6;2
prancha708;2850.63;32;10;2.94;2.05;6
prancha709;2676.72;28;7;7.91;5.98;3
prancha710;4473.75;36;1;8.91;1.63;1
prancha711;443.64;49;15;1.21;3.1;2
prancha712;2021.55;48;17;1.46;2.18;6
prancha713;2097.63;41;9;2.35;5.49;6
prancha714;694.06;35;19;9.12;1.94;4
prancha715;2007.53;20;10;1.32;6.93;6
prancha716;848.59;16;8;3.35;9.56;1
prancha717;3945.22;17;10;8.38;1.23;1
prancha718;3964.56;15;1;2.19;7.44;7
prancha719;135.91;27;11;6.59;5.42;7
prancha720;520.78;2;3;2.89;8.17;3
prancha721;3206.01;25;11;7.8;5.96;6
prancha722;2321.48;27;17;6.3;7.76;1
prancha723;645.58;17;4;1.83;3.53;1
prancha724;677.49;50;4;4.21;2.93;5
prancha725;2643.03;24;4;8.98;2.64;2
prancha726;596.11;18;6;9.55;7.11;3
prancha727;2703.99;18;3;5.93;3.9;4
prancha728;3454.99;34;18;1.41;8.65;4
prancha729;4317.08;28;17;5.77;7.37;2
prancha730;2376.8;23;3;8.17;3.89;2
prancha731;3192.6;9;2;4.47;3.77;6
prancha732;574.82;17;11;5.03;3.2;2
prancha733;3901.55;1;9;7.03;7.31;5
prancha734;4026.15;18;19;9.77;9.51;6
prancha735;2013.06;1;15;3.64;1.11;3
prancha736;2968.15;13;9;1.19;8.24;5
prancha737;2374.71;44;1;7.73;1.22;5
prancha738;4757.79;40;19;9.92;6.43;1
prancha739;314.0;36;14;8.04;5.59;2
prancha740;3243.83;46;6;2.76;1.82;4
prancha741;4073.47;20;17;7.88;8.41;4
prancha742;28.17;38;17;8.11;5.11;4
prancha743;3329.0;9;15;8.1;1.8;3
prancha744;2036.03;5;4;1.15;3.76;6
prancha745;1382.36;21;17;9.35;1.95;3
prancha746;4291.76;50;4;2.02;9.89;1
prancha747;1290.34;46;8;4.82;6.54;2
prancha748;2048.47;3;5;6.8;8.68;6
prancha749;2206.72;42;18;2.46;1.95;3
prancha750;3988.11;49;17;6.67;1.62;4
prancha751;386.3;42;7;6.97;9.07;7
prancha752;708.65;40;1;5.82;1.85;5
prancha753;21.96;9;16;7.19;1.07;7
prancha754;2224.48;35;20;4.76;5.92;4
prancha755;2028.23;50;10;6.93;2.7;5
prancha756;4403.68;44;17;7.54;1.33;7
prancha757;4346.17;5;16;4.98;1.5;5
prancha758;269.79;11;12;1.88;7.57;3
prancha759;4856.39;5;2;1.24;8.24;3
prancha760;913.78;37;15;8.25;3.08;1
prancha761;2689.44;5;8;3.39;8.17;7
prancha762;1306.73;3;10;6.98;8.79;5
prancha763;4836.36;29;13;3.56;4.31;2
prancha764;2878.63;13;4;3.68;1.69;5
prancha765;636.79;45;6;6.56;1.51;2
prancha766;619.77;47;13;7.02;5.23;5
prancha767;4197.1;37;18;3.91;1.19;7
prancha768;200.55;42;5;3.03;8.86;1
prancha769;4893.57;32;5;6.33;6.03;2
prancha770;3260.93;42;18;9.21;5.1;7
prancha771;2248.41;45;15;4.33;2.82;6
prancha772;324.18;21;6;3.87;5.65;2
prancha773;4031.45;35;2;9.04;8.49;7
prancha774;500.97;38;14;3.49;4.94;1
prancha775;4187.9;1;18;4.74;1.22;4
prancha776;1169.22;24;15;5.09;3.96;5
prancha777;746.28;29;10;1.93;6.99;1
prancha778;2752.7;50;18;5.22;7.54;5
prancha779;649.77;3;1;6.47;7.38;4
prancha780;4415.38;1;5;1.29;7.38;2
prancha781;4716.38;3;2;1.05;3.89;1
prancha782;650.24;21;15;5.05;2.44;7
prancha783;2006.42;37;1;1.08;4.66;6
prancha784;2399.59;47;13;5.14;5.61;4
prancha785;2637.42;17;7;8.38;8.46;5
prancha786;2334.55;2;6;9.11;5.68;4
prancha787;4379.04;26;4;4.77;3.43;2
prancha788;1477.14;44;11;1.65;4.06;7
prancha789;3391.64;47;5;2.98;7.62;7
prancha790;2855.28;23;1;5.27;7.47;4
prancha791;1716.92;20;9;7.91;9.83;3
prancha792;2302.93;44;8;2.43;2.55;4
prancha793;2673.75;10;6;1.65;6.78;4
prancha794;4288.6;37;16;6.48;5.71;2
prancha795;1030.09;34;12;5.37;7.7;7
prancha796;2716.94;38;4;7.99;3.09;6
prancha797;3139.92;7;20;2.43;4.49;6
prancha798;573.55;1;6;2.26;2.84;3
prancha799;4247.07;28;17;1.79;3.47;5
prancha800;922.33;31;1;9.74;8.15;7
prancha801;2762.24;29;3;6.36;7.97;1
prancha802;1895.48;25;11;8.17;3.61;7
prancha803;4215.59;24;17;7.98;1.73;4
prancha804;3997.86;23;13;3.53;9.05;5
prancha805;3010.52;27;15;4.61;4.69;4
prancha806;1127.67;10;18;6.75;1.65;4
prancha807;4827.61;17;5;1.88;2.81;7
prancha808;384.76;24;12;7.57;1.52;7
prancha809;782.19;40;9;8.55;8.16;7
prancha810;487.59;42;13;5.41;3.71;1
prancha811;504.7;46;17;4.87;3.38;7
prancha812;1293.01;23;12;2.07;3.41;4
prancha813;811.34;10;8;1.51;3.91;4
prancha814;2620.1;36;10;9.86;2.79;2
prancha815;4930.57;1;5;3.38;3.74;7
prancha816;2357.7;4;19;4.94;6.74;1
prancha817;4050.49;7;12;2.58;2.89;2
prancha818;4697.47;24;7;3.18;7.69;4
prancha819;4633.85;33;7;3.21;5.19;5
prancha820;1079.28;10;10;6.5;3.79;4
prancha821;1908.0;38;3;3.76;1.99;3
prancha822;718.74;2;9;5.05;3.53;3
prancha823;2107.52;3;20;9.37;5.85;2
prancha824;1180.33;47;14;3.91;1.02;3
prancha825;945.13;48;16;8.46;5.75;3
prancha826;3908.32;39;16;8.4;7.84;5
prancha827;2948.5;14;6;7.61;6.35;4
prancha828;4270.54;35;12;7.69;3.42;6
prancha829;3495.13;20;4;2.02;8.2;1
prancha830;2178.84;43;10;6.29;4.19;3
prancha831;2631.14;28;14;9.98;2.1;3
prancha832;427.84;38;2;3.4;7.01;4
prancha833;1505.0;22;6;7.82;5.67;6
prancha834;1098.95;49;6;1.75;2.07;6
prancha835;633.2;36;12;1.29;2.35;7
prancha836;3685.46;45;8;5.97;7.78;3
prancha837;2434.49;46;3;4.84;5.96;5
prancha838;2771.28;47;13;9.81;6.63;2
prancha839;4777.88;40;17;5.92;3.82;6
prancha840;1154.34;40;19;4.9;9.79;5
prancha841;65.39;49;18;1.35;5.33;1
prancha842;1052.56;9;4;7.52;1.62;5
prancha843;1382.66;1;6;9.31;4.64;6
prancha844;1130.43;26;1;8.21;2.0;2
prancha845;1951.08;13;8;4.81;2.09;3
prancha846;4792.4;17;13;6.69;3.77;3
prancha847;1666.68;18;10;3.55;5.79;3
prancha848;3968.75;48;17;6.11;3.87;1
prancha849;4429.88;32;2;7.06;5.83;5
prancha850;2867.56;38;16;6.94;1.53;4
prancha851;2117.35;31;3;5.76;8.91;7
prancha852;2119.11;11;9;7.87;4.56;3
prancha853;1798.61;28;11;4.2;1.12;7
prancha854;383.54;37;11;6.06;9.0;3
prancha855;3894.13;5;1;8.64;6.32;4
prancha856;601.33;44;12;7.85;5.57;3
prancha857;3769.66;41;4;2.67;5.33;5
prancha858;4025.74;32;9;9.28;4.88;7
prancha859;2916.05;5;5;5.47;2.26;4
prancha860;2389.36;20;9;3.62;1.23;3
prancha861;1872.42;8;1;3.65;6.89;1
prancha862;2699.52;21;2;5.61;6.13;2
prancha863;2208.17;50;15;2.02;8.55;2
prancha864;4239.12;8;2;5.83;9.73;2
prancha865;689.18;30;8;1.39;8.79;3
prancha866;1565.43;7;5;1.09;7.56;7
prancha867;2868.64;31;2;4.24;5.28;2
prancha868;2517.5;44;2;2.3;2.07;6
prancha869;2413.18;20;6;9.95;8.25;5
prancha870;4114.84;15;11;8.94;2.91;5
prancha871;3671.19;13;2;3.04;7.25;3
prancha872;293.27;19;10;6.44;9.21;2
prancha873;591.59;34;4;6.24;6.44;2
prancha874;2404.15;9;19;9.64;3.48;4
prancha875;4041.8;43;9;6.48;9.89;1
prancha876;1931.47;11;15;8.47;5.53;6
prancha877;141.23;11;6;1.03;9.2;5
prancha878;1552.77;16;20;2.67;7.55;2
prancha879;131.92;43;18;6.88;7.21;6
prancha880;371.48;47;18;4.44;9.66;6
prancha881;4776.54;27;17;2.91;5.06;2
prancha882;88.77;41;19;5.45;1.17;1
prancha883;2275.72;8;12;4.95;8.93;3
prancha884;2281.76;30;1;7.91;2.57;2
prancha885;3368.35;2;16;3.55;6.39;6
prancha886;3400.54;3;15;2.56;9.51;3
prancha887;4445.16;7;1;7.76;5.16;6
prancha888;64.82;4;20;8.42;5.61;4
prancha889;4865.16;31;14;2.03;8.39;6
prancha890;2356.57;32;9;6.25;4.67;4
prancha891;3940.22;25;18;8.48;8.01;2
prancha892;1784.53;16;12;4.86;8.67;4
prancha893;2871.25;38;17;4.88;4.99;5
prancha894;2727.86;15;8;7.55;4.51;4
prancha895;2777.28;32;2;6.44;4.42;7
prancha896;2341.47;49;8;8.87;1.52;5
prancha897;3573.14;8;9;4.2;4.44;6
prancha898;1948.43;45;14;6.95;6.72;2
prancha899;2180.62;43;11;6.57;1.21;2
prancha900;1089.99;33;8;5.87;7.7;7
prancha901;1139.34;15;5;2.95;5.75;4
prancha902;562.51;45;2;9.54;2.34;3
prancha903;3321.91;43;8;6.99;3.43;2
prancha904;397.18;24;9;7.53;2.29;4
prancha905;672.77;38;4;7.58;1.91;2
prancha906;3766.15;28;20;2.92;4.79;1
prancha907;2095.15;5;4;2.99;6.29;6
prancha908;1483.6;24;18;3.82;3.12;2
prancha909;55.34;39;3;2.19;8.96;1
prancha910;2145.41;4;20;6.84;6.82;6
prancha911;2380.8;50;15;5.84;7.29;2
prancha912;1497.82;43;16;4.13;4.01;5
prancha913;3440.64;1;17;4.63;6.17;5
prancha914;4627.6;50;13;8.26;2.44;6
prancha915;760.64;27;11;8.84;7.54;4
prancha916;1761.98;31;4;8.62;2.84;2
prancha917;3369.5;27;9;6.36;9.78;4
prancha918;3987.39;42;17;4.1;7.08;6
prancha919;3369.51;7;14;4.78;2.88;6
prancha920;3674.33;29;18;9.37;3.09;5
prancha921;2909.33;27;13;7.09;7.21;7
prancha922;4007.74;33;16;9.06;9.33;3
prancha923;4383.38;13;16;3.07;2.43;1
prancha924;527.46;27;17;9.0;3.36;6
prancha925;4794.99;13;9;4.59;1.21;2
prancha926;3612.33;40;19;6.92;8.85;1
prancha927;777.41;36;13;7.89;3.9;4
prancha928;2163.3;50;20;3.76;9.05;1
prancha929;4047.46;14;8;8.05;1.86;7
prancha930;1682.95;34;4;8.84;6.02;6
prancha931;4839.92;12;1;1.43;4.48;2
prancha932;3235.46;27;10;2.35;5.8;7
prancha933;2800.79;33;1;1.03;7.23;2
prancha934;4659.68;3;10;9.36;7.76;4
prancha935;770.67;33;3;9.36;9.1;3
prancha936;4335.5;50;7;2.88;3.94;1
prancha937;4375.23;2;6;9.81;2.93;7
prancha938;4912.23;30;14;9.95;8.36;7
prancha939;2755.71;12;16;4.76;7.98;2
prancha940;3832.63;19;15;8.79;5.27;7
prancha941;1531.91;40;3;3.45;2.85;1
prancha942;3357.3;49;16;2.71;4.27;5
prancha943;1663.46;15;6;8.5;6.43;7
prancha944;3109.32;39;13;3.9;2.0;1
prancha945;4630.79;36;10;4.68;6.89;1
prancha946;3721.49;14;13;6.55;6.1;2
prancha947;3878.36;21;15;6.06;2.26;4
prancha948;3041.64;30;2;8.52;3.63;3
prancha949;2818.33;14;4;9.93;3.14;5
prancha950;1378.14;38;12;8.06;7.76;3
prancha951;3140.83;33;16;9.03;3.81;5
prancha952;1493.11;28;19;7.48;9.43;4
prancha953;2540.5;9;14;5.67;5.4;7
prancha954;3147.63;17;3;2.8;2.13;7
prancha955;2733.72;24;11;8.53;5.16;5
prancha956;4852.75;10;11;5.98;8.25;7
prancha957;3426.9;35;12;9.3;4.31;5
prancha958;3465.46;31;19;7.39;9.75;1
prancha959;2747.52;15;18;6.41;6.6;3
prancha960;624.86;43;16;5.58;5.51;2
prancha961;1432.16;33;12;2.28;7.13;4
prancha962;130.13;11;2;9.77;2.89;6
prancha963;1330.38;12;2;5.35;2.49;5
prancha964;3074.97;38;6;2.14;7.5;5
prancha965;4124.85;9;10;2.02;3.75;3
prancha966;2399.65;32;19;8.26;4.22;5
prancha967;785.09;25;14;8.57;3.81;6
prancha968;2972.05;34;1;1.03;1.96;5
prancha969;3837.94;41;13;6.1;1.19;2
prancha970;1494.73;11;11;7.52;4.96;6
prancha971;761.24;2;19;2.29;4.59;7
prancha972;4646.52;27;16;8.45;8.97;7
prancha973;391.34;33;15;7.46;2.19;1
prancha974;2962.51;9;1;1.9;3.38;7
prancha975;1649.04;15;12;1.09;9.88;3
prancha976;4203.6;20;19;4.79;6.83;6
prancha977;3373.4;47;12;2.21;1.26;6
prancha978;1672.45;44;3;8.16;2.3;2
prancha979;2687.98;16;6;6.89;2.68;4
prancha980;4307.82;44;18;4.35;6.85;1
prancha981;2767.24;45;9;3.32;2.21;3
prancha982;4702.85;4;8;3.55;7.99;6
prancha983;3874.59;38;4;5.66;9.8;6
prancha984;2200.17;16;9;1.29;8.44;2
prancha985;2893.83;30;9;5.34;1.9;1
prancha986;1055.03;3;1;3.54;7.81;6
prancha987;346.95;10;12;3.78;9.56;3
prancha988;2221.06;45;3;8.47;4.95;1
prancha989;3902.71;39;12;7.03;5.58;1
prancha990;4520.48;8;6;4.6;3.32;2
prancha991;4574.89;21;9;1.42;2.92;4
prancha992;4205.3;45;13;9.33;6.48;3
prancha993;3561.1;5;19;6.7;2.45;6
prancha994;2534.44;5;3;4.38;6.03;7
prancha995;1544.0;39;4;5.98;6.31;7
prancha996;2021.36;26;5;8.26;5.64;1
prancha997;1156.03;34;2;3.71;2.29;6
prancha998;211.34;19;16;6.84;6.98;1
prancha999;223.56;1;1;8.45;6.3;7
prancha1000;2730.87;29;9;2.31;9.37;1
prancha1001;818.97;50;18;6.77;5.91;4
prancha1002;486.87;21;4;2.55;9.75;5
prancha1003;4305.79;21;15;1.32;7.06;1
prancha1004;2658.94;44;13;2.56;4.92;6
prancha1005;2596.7;45;7;8.16;9.67;7
prancha1006;1347.5;35;11;8.08;9.46;3
prancha1007;4817.3;5;14;8.34;1.41;1
prancha1008;349.25;5;19;3.59;4.4;1
prancha1009;1915.43;41;16;5.69;1.79;5
prancha1010;282.17;50;3;8.44;4.08;1
prancha1011;4875.15;40;15;6.63;2.39;6
prancha1012;3204.77;17;17;7.38;9.42;1
prancha1013;1380.15;33;4;8.02;3.26;2
prancha1014;3040.88;24;11;2.27;9.38;6
prancha1015;4035.64;7;16;7.38;1.06;2
prancha1016;3228.9;38;14;5.61;3.82;1
prancha1017;4657.4;40;18;6.01;1.42;7
prancha1018;2177.24;22;15;1.27;4.71;5
prancha1019;478.79;21;18;1.5;9.77;5
prancha1020;3439.7;24;13;1.2;4.68;7
prancha1021;818.48;7;6;4.47;5.7;7
prancha1022;3669.62;39;12;2.19;2.02;5
prancha1023;1857.27;6;12;6.44;7.0;4
prancha1024;3267.83;36;8;7.66;9.51;4
prancha1025;1903.15;8;15;2.72;8.49;2
prancha1026;1832.32;24;6;4.8;9.41;5
prancha1027;353.01;47;1;1.95;1.3;6
prancha1028;433.14;3;13;6.92;1.57;6
prancha1029;3845.98;27;17;9.66;2.91;7
prancha1030;3287.79;10;13;2.56;6.05;3
prancha1031;370.19;44;14;5.41;3.27;2
prancha1032;4240.89;46;5;7.39;2.88;3
prancha1033;449.02;30;9;7.42;8.07;4
prancha1034;4060.27;27;18;5.93;8.17;3
prancha1035;2340.98;23;2;8.4;7.94;6
prancha1036;2810.31;27;14;2.58;5.97;2
prancha1037;559.25;11;15;9.66;1.09;7
prancha1038;4296.21;20;15;6.24;2.51;2
prancha1039;1883.09;46;16;9.18;5.47;3
prancha1040;1529.11;10;20;7.55;6.01;7
prancha1041;3279.02;34;11;9.53;8.58;6
prancha1042;3356.91;28;2;6.76;1.54;5
prancha1043;46.51;29;11;7.99;4.12;3
prancha1044;2683.16;44;14;3.21;8.18;5
prancha1045;2933.57;23;13;9.9;6.9;4
prancha1046;236.81;23;16;2.35;5.18;7
prancha1047;790.38;42;7;6.0;4.61;7
prancha1048;3307.52;45;8;6.71;6.27;1
prancha1049;679.13;17;6;5.53;5.27;1
prancha1050;177.72;30;14;1.95;9.76;1
prancha1051;2221.5;12;6;3.53;4.09;6
prancha1052;2141.4;41;4;2.57;5.04;2
prancha1053;126.86;23;19;2.06;7.72;5
prancha1054;4115.8;14;18;6.99;6.95;3
prancha1055;385.29;4;2;5.09;1.59;6
prancha1056;195.82;25;12;2.87;5.09;1
prancha1057;2594.24;16;6;1.54;2.13;3
prancha1058;3200.76;17;12;7.2;3.57;7
prancha1059;1180.08;21;14;2.42;1.78;3
prancha1060;2545.13;11;8;5.62;5.96;7
prancha1061;2553.15;17;4;2.82;2.84;4
prancha1062;859.75;13;7;1.8;4.45;1
prancha1063;2523.89;50;12;9.97;9.92;2
prancha1064;3363.93;23;8;6.27;3.87;1
prancha1065;3276.72;47;4;2.02;4.81;5
prancha1066;1339.41;44;7;2.76;4.49;7
prancha1067;27.36;8;6;8.62;5.26;5
prancha1068;4081.16;50;17;4.9;4.44;1
prancha1069;157.43;13;16;5.51;8.45;1
prancha1070;4049.68;44;12;7.13;7.22;5
prancha1071;2562.08;49;18;2.37;4.54;4
prancha1072;4930.2;6;6;9.02;4.48;4
prancha1073;2570.82;34;13;3.11;1.73;6
prancha1074;3022.25;19;4;8.25;8.11;6
prancha1075;2457.58;29;11;7.31;5.63;4
prancha1076;4311.53;47;19;9.49;2.91;1
prancha1077;3515.22;24;9;2.23;4.87;4
prancha1078;29.93;27;15;7.41;3.73;2
prancha1079;1524.13;30;20;7.88;1.79;5
prancha1080;1154.99;45;15;4.25;8.9;5
prancha1081;2135.45;30;10;9.6;3.79;6
prancha1082;4523.21;49;2;8.11;3.31;2
prancha1083;3972.73;9;17;7.86;2.28;3
prancha1084;2223.09;7;11;1.64;9.81;1
prancha1085;1152.48;28;20;7.85;7.06;3
prancha1086;4583.86;9;5;3.15;2.47;7
prancha1087;1491.13;19;18;8.61;2.9;1
prancha1088;179.81;30;12;3.55;4.97;6
prancha1089;317.73;20;15;6.28;2.19;6
prancha1090;2080.38;15;13;5.24;4.85;6
prancha1091;4582.4;43;5;7.41;1.59;4
prancha1092;1968.43;40;1;5.92;6.57;6
prancha1093;1152.55;13;2;5.22;2.68;5
prancha1094;2066.0;2;12;6.54;6.48;5
prancha1095;2684.2;19;2;9.56;1.44;7
prancha1096;1729.15;49;9;1.31;5.98;3
prancha1097;4449.55;18;13;4.53;4.41;2
prancha1098;2734.97;7;18;3.04;1.68;3
prancha1099;1191.59;50;20;8.95;4.9;7
prancha1100;605.87;13;17;7.65;5.32;5
prancha1101;773.6;44;13;5.21;5.76;4
prancha1102;3163.93;26;8;4.92;1.69;1
prancha1103;4409.4;23;17;9.35;6.21;3
prancha1104;166.25;48;3;1.71;5.3;5
prancha1105;4356.73;7;9;8.02;5.97;4
prancha1106;1254.31;8;15;8.7;3.25;5
prancha1107;2680.62;31;20;8.33;8.93;1
prancha1108;3162.61;17;2;1.54;4.95;7
prancha1109;3225.41;4;17;3.03;8.21;2
prancha1110;790.57;46;10;4.35;7.17;1
prancha1111;2739.04;26;11;2.5;6.55;1
prancha1112;2942.42;40;9;5.48;1.53;7
prancha1113;885.19;45;12;7.39;6.04;1
prancha1114;3414.73;5;7;4.14;2.05;7
prancha1115;3479.77;13;17;6.55;4.39;3
prancha1116;3812.8;13;8;1.04;4.63;7
prancha1117;278.66;45;14;8.11;6.06;7
prancha1118;4266.71;36;13;7.67;1.04;3
prancha1119;380.95;47;2;6.21;2.79;1
prancha1120;135.4;6;9;4.11;9.56;5
prancha1121;1836.0;35;10;8.77;6.04;3
prancha1122;4967.6;46;17;1.83;7.66;3
prancha1123;2828.96;18;4;3.43;8.31;6
prancha1124;4769.99;42;8;8.38;9.11;7
prancha1125;935.04;47;3;8.35;6.74;6
prancha1126;4614.2;6;16;2.03;6.2;2
prancha1127;1861.94;30;19;9.78;7.64;5
prancha1128;2153.16;23;3;3.7;2.71;4
prancha1129;1329.47;47;18;3.94;3.03;5
prancha1130;1257.93;31;19;5.22;9.75;4
prancha1131;3925.49;25;15;2.56;7.58;5
prancha1132;1141.03;7;10;9.79;6.26;1
prancha1133;1474.52;27;1;9.39;4.14;7
prancha1134;1375.16;49;1;6.88;3.35;6
prancha1135;266.64;7;3;7.16;1.31;5
prancha1136;3601.57;41;8;8.74;6.96;4
prancha1137;4633.32;50;5;7.63;6.85;2
prancha1138;263.72;2;8;5.88;6.82;6
prancha1139;1346.16;42;17;6.15;5.06;7
prancha1140;1487.02;36;12;6.05;5.43;4
prancha1141;2892.3;7;1;5.18;4.2;4
prancha1142;2647.53;20;3;1.44;4.45;4
prancha1143;4473.05;31;3;3.21;1.18;7
prancha1144;4085.88;31;19;5.99;3.79;4
prancha1145;2502.04;32;15;7.65;9.7;5
prancha1146;4651.52;29;17;4.19;5.32;4
prancha1147;1646.65;37;15;9.82;3.16;7
prancha1148;4306.84;14;3;4.3;6.44;3
prancha1149;805.67;46;2;5.13;3.97;4
prancha1150;986.73;31;9;4.44;6.61;3
prancha1151;1408.2;17;12;7.05;3.74;3
prancha1152;3961.79;27;1;9.41;9.56;1
prancha1153;2878.54;40;13;6.87;9.06;7
prancha1154;4175.24;39;2;7.32;8.54;4
prancha1155;3560.88;9;17;7.13;3.68;4
prancha1156;2716.91;40;5;2.94;5.66;5
prancha1157;1940.46;17;19;9.48;3.13;3
prancha1158;2647.78;5;11;6.6;5.61;6
prancha1159;481.11;12;17;1.9;5.44;2
prancha1160;4091.47;41;19;9.33;3.47;3
prancha1161;3250.48;41;6;7.65;5.28;3
prancha1162;3043.94;13;11;9.39;3.97;5
prancha1163;3246.75;42;2;5.72;9.16;4
prancha1164;3855.3;27;12;7.19;1.87;2
